Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
KeHc45BlPi,Keyboard Hcetigol 450 Bluetooth Pink,Keyboard,Hcetigol,450,Bluetooth,Pink,16*10*1,67,AX54D,Chris,Receive,Put away
TaCI15AuWh,Table CITSATNAF 1500 Auto Adjustable White,Table,CITSATNAF,1500,Auto Adjustable,White,8*1*1,1,BF35F,Emily,Receive,Put away
AlOv17i7Si,"All-in-one Ovonel 17"" i7 Silver",All-in-one,Ovonel,"17""",i7,Silver,16*1*1,11,BZ28G,Laura,Receive,Put away
AlOv14i7Gr,"All-in-one Ovonel 14"" i7 Grey",All-in-one,Ovonel,"14""",i7,Grey,16*1*1,6,BR13H,Sarah,Receive,Put away
LaYn14i7Gr,"Laptop Ynos 14"" i7 Grey",Laptop,Ynos,"14""",i7,Grey,16*1*1,14,BJ33F,Jane,Receive,Put away
SPGi50WaGr,SPen Gib 50 Watercolour Grey,SPen,Gib,50,Watercolour,Grey,48*10*5,1327,DH67A,Sarah,Receive,Put away
OfSESHeGr,Office Chair SEWOL S Head pillow Grey,Office Chair,SEWOL,S,Head pillow,Grey,16*1*1,4,CW24F,Amy,Receive,Put away
TaTR10WoWh,Table TRAMK 1000 Workstation White,Table,TRAMA,1000,Workstation,White,8*1*1,1,DG32F,Sarah,Receive,Put away
OfAEMAdGr,Office Chair AEKI M Adjustable Grey,Office Chair,AEKI,M,Adjustable,Grey,16*1*1,12,CW02G,Alex,Receive,Put away
AlOv1732Bl,"All-in-one Ovonel 17"" 32GB RAM Black",All-in-one,Ovonel,"17""",32GB RAM,Black,16*1*1,10,AX52D,Sarah,Receive,Put away
TVEs42S4Wh,"TV Esnesih 42"" S4K White",TV,Esnesih,"42""",S4K,White,8*1*1,2,AL02H,Chris,Receive,Put away
DrRG18FiWh,Drawer RGAP 1800 Filing White,Drawer,RGAP,1800,Filing,White,8*1*1,7,DI15F,Chris,Receive,Put away
AlYn17i5Bl,"All-in-one Ynos 17"" i5 Black",All-in-one,Ynos,"17""",i5,Black,16*1*1,13,BO71D,Jane,Receive,Put away
TVGL42S4Gr,"TV GL 42"" S4K Grey",TV,GL,"42""",S4K,Grey,8*1*1,7,BN17B,Amy,Receive,Put away
AlPH1716Si,"All-in-one PH 17"" 16GB RAM Silver",All-in-one,PH,"17""",16GB RAM,Silver,16*1*1,12,AT97D,Emily,Receive,Put away
KePH35BlPi,Keyboard PH 350 Bluetooth Pink,Keyboard,PH,350,Bluetooth,Pink,16*10*1,153,DG46F,Laura,Receive,Put away
MoHc35MeBl,Mouse Hcetigol 350 Mechanical Black,Mouse,Hcetigol,350,Mechanical,Black,16*10*1,60,BX70D,Sarah,Receive,Put away
AlOv17i7Si,"All-in-one Ovonel 17"" i7 Silver",All-in-one,Ovonel,"17""",i7,Silver,16*1*1,11,BT90F,Mike,Receive,Put away
TVGn754KGr,"TV Gnusmag 75"" 4K Grey",TV,Gnusmag,"75""",4K,Grey,8*1*1,7,BH56G,Chris,Receive,Put away
TaTR18FrGr,Table TRAMA 1800 Frame Grey,Table,TRAMA,1800,Frame,Grey,8*1*1,4,DK81D,Chris,Receive,Put away
AlYn148GGr,"All-in-one Ynos 14"" 8GB RAM Grey",All-in-one,Ynos,"14""",8GB RAM,Grey,16*1*1,15,AT04D,John,Receive,Put away
TaTR10WoBl,Table TRAMK 1000 Workstation Black,Table,TRAMA,1000,Workstation,Black,8*1*1,6,AN92E,Laura,Receive,Put away
DrQE90SlGr,Drawer QEKI 900 Sliding Grey,Drawer,QEKI,900,Sliding,Grey,8*1*1,1,AO07C,Sarah,Receive,Put away
CaQE12LoBl,Cabinet QEKI 1200 Locker Black,Cabinet,QEKI,1200,Locker,Black,8*1*1,1,CP56E,Emily,Receive,Put away
LaSu178GGr,"Laptop Susa 17"" 8GB RAM Grey",Laptop,Susa,"17""",8GB RAM,Grey,16*1*1,8,CR32A,Jane,Receive,Put away
NoMuA3ruGr,Notebook Music A3 ruled Grey,Notebook,Music,A3,ruled,Grey,48*10*5,321,DR14E,Sarah,Receive,Put away
DrTE18LoBl,Drawer TEWOL 1800 Locker Black,Drawer,TEWOL,1800,Locker,Black,8*1*1,4,DP51G,Laura,Receive,Put away
PeGi24HeWh,Pencil Gib 24 Hexagonal White,Pencil,Gib,24,Hexagonal,White,48*10*5,1577,AH70F,Alex,Receive,Put away
CaRG18FiGr,Cabinet RGAP 1800 Filing Grey,Cabinet,RGAP,1800,Filing,Grey,8*1*1,6,AY35B,Chris,Receive,Put away
AlPH1416Si,"All-in-one PH 14"" 16GB RAM Silver",All-in-one,PH,"14""",16GB RAM,Silver,16*1*1,5,DO80A,Laura,Receive,Put away
LaPH178GGr,"Laptop PH 17"" 8GB RAM Grey",Laptop,PH,"17""",8GB RAM,Grey,16*1*1,13,BG57A,Mike,Receive,Put away
TVGL75SFGr,"TV GL 75"" SFHD Grey",TV,GL,"75""",SFHD,Grey,8*1*1,1,BM96A,Sarah,Receive,Put away
PrPHA3MoBl,Printer PH A3 Mono Black,Printer,PH,A3,Mono,Black,16*1*1,8,BJ15E,Jane,Receive,Put away
LaYn17i7Si,"Laptop Ynos 17"" i7 Silver",Laptop,Ynos,"17""",i7,Silver,16*1*1,13,BU65H,Alex,Receive,Put away
TVYn50FHWh,"TV Ynos 50"" FHD White",TV,Ynos,"50""",FHD,White,8*1*1,2,AJ32F,Laura,Receive,Put away
DrWE18DoWh,Drawer WENO 1800 Door White,Drawer,WENO,1800,Door,White,8*1*1,5,AQ71A,David,Receive,Put away
CaTE12FiWh,Cabinet TEWOL 1200 Filing White,Cabinet,TEWOL,1200,Filing,White,8*1*1,3,AN95F,Mike,Receive,Put away
AlYn14i5Gr,"All-in-one Ynos 14"" i5 Grey",All-in-one,Ynos,"14""",i5,Grey,16*1*1,2,DR74F,Jane,Receive,Put away
GaOGSHeWh,Gaming Chair OGAP S Head pillow White,Gaming Chair,OGAP,S,Head pillow,White,16*1*1,8,DM15B,John,Receive,Put away
TVGn50FHGr,"TV Gnusmag 50"" FHD Grey",TV,Gnusmag,"50""",FHD,Grey,8*1*1,4,DV43H,Emily,Receive,Put away
OfSESHePi,Office Chair SEWOL S Head pillow Pink,Office Chair,SEWOL,S,Head pillow,Pink,16*1*1,1,BT30C,Mike,Receive,Put away
GaOGLHeGr,Gaming Chair OGAP L Head pillow Grey,Gaming Chair,OGAP,L,Head pillow,Grey,16*1*1,5,BK71B,Laura,Receive,Put away
TaTR18FrSi,Table TRAMA 1800 Frame Silver,Table,TRAMA,1800,Frame,Silver,8*1*1,1,AJ80C,Alex,Receive,Put away
TaAE10WoSi,Table AEKI 1000 Workstation Silver,Table,AEKI,1000,Workstation,Silver,8*1*1,5,DI21A,Jane,Receive,Put away
LaYn148GBl,"Laptop Ynos 14"" 8GB RAM Black",Laptop,Ynos,"14""",8GB RAM,Black,16*1*1,15,DY37G,Sarah,Receive,Put away
AlOv1532Bl,"All-in-one Ovonel 15"" 32GB RAM Black",All-in-one,Ovonel,"15""",32GB RAM,Black,16*1*1,11,AZ63H,Chris,Receive,Put away
OfOGLErPi,Office Chair OGAP L Ergonomic Pink,Office Chair,OGAP,L,Ergonomic,Pink,16*1*1,12,AG08H,Mike,Receive,Put away
DrWE12SlBe,Drawer WENO 1200 Sliding Beige,Drawer,WENO,1200,Sliding,Beige,8*1*1,8,DO58A,Laura,Receive,Put away
TaCI18WoGr,Table CITSATNAF 1800 Workstation Grey,Table,CITSATNAF,1800,Workstation,Grey,8*1*1,6,AU34C,Mike,Receive,Put away
TVGL654KBl,"TV GL 65"" 4K Black",TV,GL,"65""",4K,Black,8*1*1,4,DH38H,Amy,Receive,Put away
PrPHA4WiWh,Printer PH A4 Wifi White,Printer,PH,A4,Wifi,White,16*1*1,11,AG61G,Jane,Receive,Put away
TVGn50FHGr,"TV Gnusmag 50"" FHD Grey",TV,Gnusmag,"50""",FHD,Grey,8*1*1,1,AQ90H,Amy,Receive,Put away
MoPH27WiBl,Mouse PH 270 Wireled Black,Mouse,PH,270,Wireled,Black,16*10*1,35,DU10D,John,Receive,Put away
SPAl24HeGr,SPen Aloyarc 24 Hexagonal Grey,SPen,Aloyarc,24,Hexagonal,Grey,48*10*5,2250,CV75G,John,Receive,Put away
CaRG90DoBe,Cabinet RGAP 900 Door Beige,Cabinet,RGAP,900,Door,Beige,8*1*1,2,BP73A,Chris,Receive,Put away
CuRG12DoGr,Cupboard RGAP 1200 Door Grey,Cupboard,RGAP,1200,Door,Grey,8*1*1,2,BN66F,Emily,Receive,Put away
OfAESLePi,Office Chair AEKI S Leather Pink,Office Chair,AEKI,S,Leather,Pink,16*1*1,12,DF55H,Sarah,Receive,Put away
CaQE90FiBl,Cabinet QEKI 900 Filing Black,Cabinet,QEKI,900,Filing,Black,8*1*1,5,AR18G,David,Receive,Put away
KeRe27ErWh,Keyboard Rerar 270 Ergonomic White,Keyboard,Rerar,270,Ergonomic,White,16*10*1,83,AZ64F,Amy,Receive,Put away
CuRG18FiWh,Cupboard RGAP 1800 Filing White,Cupboard,RGAP,1800,Filing,White,8*1*1,8,AT89B,Emily,Receive,Put away
LaSu15i7Si,"Laptop Susa 15"" i7 Silver",Laptop,Susa,"15""",i7,Silver,16*1*1,15,CV70H,Emily,Receive,Put away
TVYn42SFSi,"TV Ynos 42"" SFHD Silver",TV,Ynos,"42""",SFHD,Silver,8*1*1,1,AZ23D,Chris,Receive,Put away
TVGL324KSi,"TV GL 32"" 4K Silver",TV,GL,"32""",4K,Silver,8*1*1,7,BK95B,Amy,Receive,Put away
SPRe12SoWh,SPen Reldeats 12 Soluble White,SPen,Reldeats,12,Soluble,White,48*10*5,1202,BO40C,John,Receive,Put away
GaXEMAdBl,Gaming Chair XENO M Adjustable Black,Gaming Chair,XENO,M,Adjustable,Black,16*1*1,5,DJ05B,Alex,Receive,Put away
CuQE90DoGr,Cupboard QEKI 900 Door Grey,Cupboard,QEKI,900,Door,Grey,8*1*1,3,AT54D,Jane,Receive,Put away
OfAEMErPi,Office Chair AEKI M Ergonomic Pink,Office Chair,AEKI,M,Ergonomic,Pink,16*1*1,4,DV71H,Chris,Receive,Put away
PeRe24WaGr,Pencil Reldeats 24 Watercolour Grey,Pencil,Reldeats,24,Watercolour,Grey,48*10*5,719,BK48G,Alex,Receive,Put away
AlSu1516Si,"All-in-one Susa 15"" 16GB RAM Silver",All-in-one,Susa,"15""",16GB RAM,Silver,16*1*1,7,AI11E,Jane,Receive,Put away
TaAE10AuSi,Table AEKI 1000 Auto Adjustable Silver,Table,AEKI,1000,Auto Adjustable,Silver,8*1*1,5,CM82D,Emily,Receive,Put away
OfSELErPi,Office Chair SEWOL L Ergonomic Pink,Office Chair,SEWOL,L,Ergonomic,Pink,16*1*1,15,DF47A,Alex,Receive,Put away
KeRe27MePi,Keyboard Rerar 270 Mechanical Pink,Keyboard,Rerar,270,Mechanical,Pink,16*10*1,112,AI97A,Chris,Receive,Put away
TVGL32FHSi,"TV GL 32"" FHD Silver",TV,GL,"32""",FHD,Silver,8*1*1,5,AH59G,Amy,Receive,Put away
KeHc35MeBl,Keyboard Hcetigol 350 Mechanical Black,Keyboard,Hcetigol,350,Mechanical,Black,16*10*1,83,BW98F,David,Receive,Put away
PrReA3LaMi,Printer Rehtorb A3 Laser Mix,Printer,Rehtorb,A3,Laser,Mix,16*1*1,2,BI80H,Alex,Receive,Put away
CuWE18SlWh,Cupboard WENO 1800 Sliding White,Cupboard,WENO,1800,Sliding,White,8*1*1,4,AY77D,Mike,Receive,Put away
OfAELErPi,Office Chair AEKI L Ergonomic Pink,Office Chair,AEKI,L,Ergonomic,Pink,16*1*1,2,DT28H,Jane,Receive,Put away
MoSu27ErBl,Mouse Susa 270 Ergonomic Black,Mouse,Susa,270,Ergonomic,Black,16*10*1,132,CX49E,Emily,Receive,Put away
LaRe17i7Si,"Laptop Rezar 17"" i7 Silver",Laptop,Rezar,"17""",i7,Silver,16*1*1,9,CQ47F,David,Receive,Put away
CaQE12LoBl,Cabinet QEKI 1200 Locker Black,Cabinet,QEKI,1200,Locker,Black,8*1*1,3,DU05C,Amy,Receive,Put away
CaQE12LoBe,Cabinet QEKI 1200 Locker Beige,Cabinet,QEKI,1200,Locker,Beige,8*1*1,2,AT91E,John,Receive,Put away
TVGn504KSi,"TV Gnusmag 50"" 4K Silver",TV,Gnusmag,"50""",4K,Silver,8*1*1,3,CI11G,John,Receive,Put away
PrNoA3MoBl,Printer Nospe A3 Mono Black,Printer,Nospe,A3,Mono,Black,16*1*1,16,CK90G,David,Receive,Put away
LaRe15i5Gr,"Laptop Rezar 15"" i5 Grey",Laptop,Rezar,"15""",i5,Grey,16*1*1,1,BJ08F,Alex,Receive,Put away
AlOv14i5Si,"All-in-one Ovonel 14"" i5 Silver",All-in-one,Ovonel,"14""",i5,Silver,16*1*1,13,AG68F,John,Receive,Put away
NoGrA4doSi,Notebook Graph A4 dot Silver,Notebook,Graph,A4,dot,Silver,48*10*5,208,CF69E,David,Receive,Put away
LaOv15i5Wh,"Laptop Ovonel 15"" i5 White",Laptop,Ovonel,"15""",i5,White,16*1*1,1,AR77C,David,Receive,Put away
PrNoA4LaGr,Printer Nospe A4 Laser Grey,Printer,Nospe,A4,Laser,Grey,16*1*1,4,AU14H,Sarah,Receive,Put away
MoSu35BlWh,Mouse Susa 350 Bluetooth White,Mouse,Susa,350,Bluetooth,White,16*10*1,61,DK79D,David,Receive,Put away
AlRe1416Si,"All-in-one Rezar 14"" 16GB RAM Silver",All-in-one,Rezar,"14""",16GB RAM,Silver,16*1*1,10,CO80C,Emily,Receive,Put away
LaOv1732Si,"Laptop Ovonel 17"" 32GB RAM Silver",Laptop,Ovonel,"17""",32GB RAM,Silver,16*1*1,6,DG67D,Mike,Receive,Put away
KeSu27MeWh,Keyboard Susa 270 Mechanical White,Keyboard,Susa,270,Mechanical,White,16*10*1,116,BT69E,Jane,Receive,Put away
AlSu1432Bl,"All-in-one Susa 14"" 32GB RAM Black",All-in-one,Susa,"14""",32GB RAM,Black,16*1*1,2,BJ59A,Jane,Receive,Put away
CaRG90FiGr,Cabinet RGAP 900 Filing Grey,Cabinet,RGAP,900,Filing,Grey,8*1*1,7,AF77D,David,Receive,Put away
NoGrA3liWh,Notebook Graph A3 line White,Notebook,Graph,A3,line,White,48*10*5,222,DJ77D,Emily,Receive,Put away
TVGn754KSi,"TV Gnusmag 75"" 4K Silver",TV,Gnusmag,"75""",4K,Silver,8*1*1,6,BM28F,Chris,Receive,Put away
CuWE18FiWh,Cupboard WENO 1800 Filing White,Cupboard,WENO,1800,Filing,White,8*1*1,8,DM82A,Alex,Receive,Put away
KeSu35MeNa,Keyboard Susa 350 Mechanical Navi,Keyboard,Susa,350,Mechanical,Navi,16*10*1,117,DJ61C,Chris,Receive,Put away
TVEs654KSi,"TV Esnesih 65"" 4K Silver",TV,Esnesih,"65""",4K,Silver,8*1*1,2,BZ21D,Sarah,Receive,Put away
CuTE18SlWh,Cupboard TEWOL 1800 Sliding White,Cupboard,TEWOL,1800,Sliding,White,8*1*1,5,BK76E,David,Receive,Put away
OfSESLeWh,Office Chair SEWOL S Leather White,Office Chair,SEWOL,S,Leather,White,16*1*1,5,BN23E,Alex,Receive,Put away
OfAELHeBl,Office Chair AEKI L Head pillow Black,Office Chair,AEKI,L,Head pillow,Black,16*1*1,1,CH93F,Mike,Receive,Put away
PrNoA2WiGr,Printer Nospe A2 Wifi Grey,Printer,Nospe,A2,Wifi,Grey,16*1*1,7,CR91A,Jane,Receive,Put away
TVYn75FHGr,"TV Ynos 75"" FHD Grey",TV,Ynos,"75""",FHD,Grey,8*1*1,4,AU82F,Amy,Receive,Put away
PeRe12HeGr,Pencil Reldeats 12 Hexagonal Grey,Pencil,Reldeats,12,Hexagonal,Grey,48*10*5,1776,DV91D,Alex,Receive,Put away
LaPH158GGr,"Laptop PH 15"" 8GB RAM Grey",Laptop,PH,"15""",8GB RAM,Grey,16*1*1,5,BM16B,Mike,Receive,Put away
OfAESErBl,Office Chair AEKI S Ergonomic Black,Office Chair,AEKI,S,Ergonomic,Black,16*1*1,16,CI45G,Mike,Receive,Put away
PeGi12SoPi,Pencil Gib 12 Soluble Pink,Pencil,Gib,12,Soluble,Pink,48*10*5,1978,AK80C,David,Receive,Put away
CaWE90LoBl,Cabinet WENO 900 Locker Black,Cabinet,WENO,900,Locker,Black,8*1*1,3,DU93A,Jane,Receive,Put away
CaQE12LoGr,Cabinet QEKI 1200 Locker Grey,Cabinet,QEKI,1200,Locker,Grey,8*1*1,6,BR87A,Jane,Receive,Put away
NoExA5liWh,Notebook Excercise A5 line White,Notebook,Excercise,A5,line,White,48*10*5,771,DR42E,John,Receive,Put away
PrPHA4InGr,Printer PH A4 Inkjet Grey,Printer,PH,A4,Inkjet,Grey,16*1*1,13,CO17C,Emily,Receive,Put away
LaYn14i7Bl,"Laptop Ynos 14"" i7 Black",Laptop,Ynos,"14""",i7,Black,16*1*1,10,AQ15D,Amy,Receive,Put away
AlPH15i7Gr,"All-in-one PH 15"" i7 Grey",All-in-one,PH,"15""",i7,Grey,16*1*1,2,DP57F,Jane,Receive,Put away
CaTE18LoBl,Cabinet TEWOL 1800 Locker Black,Cabinet,TEWOL,1800,Locker,Black,8*1*1,6,BQ02E,David,Receive,Put away
OfSEMErGr,Office Chair SEWOL M Ergonomic Grey,Office Chair,SEWOL,M,Ergonomic,Grey,16*1*1,4,DI49E,John,Receive,Put away
OfSELLeWh,Office Chair SEWOL L Leather White,Office Chair,SEWOL,L,Leather,White,16*1*1,2,BH25H,Sarah,Receive,Put away
DrRG18LoWh,Drawer RGAP 1800 Locker White,Drawer,RGAP,1800,Locker,White,8*1*1,5,CY86C,Mike,Receive,Put away
PrSoA3LaMi,Printer Sonac A3 Laser Mix,Printer,Sonac,A3,Laser,Mix,16*1*1,6,AL12H,Amy,Receive,Put away
AlYn1716Bl,"All-in-one Ynos 17"" 16GB RAM Black",All-in-one,Ynos,"17""",16GB RAM,Black,16*1*1,6,DY54B,Laura,Receive,Put away
TVEs50SFWh,"TV Esnesih 50"" SFHD White",TV,Esnesih,"50""",SFHD,White,8*1*1,8,DZ06G,Sarah,Receive,Put away
LaRe178GWh,"Laptop Rezar 17"" 8GB RAM White",Laptop,Rezar,"17""",8GB RAM,White,16*1*1,8,AJ72G,Laura,Receive,Put away
PeGi50SoBl,Pencil Gib 50 Soluble Black,Pencil,Gib,50,Soluble,Black,48*10*5,2379,DL20A,Mike,Receive,Put away
MoPH35WiNa,Mouse PH 350 Wireled Navi,Mouse,PH,350,Wireled,Navi,16*10*1,97,BV92A,Chris,Receive,Put away
KeRe27MePi,Keyboard Rerar 270 Mechanical Pink,Keyboard,Rerar,270,Mechanical,Pink,16*10*1,7,DQ62G,Chris,Receive,Put away
AlYn1532Bl,"All-in-one Ynos 15"" 32GB RAM Black",All-in-one,Ynos,"15""",32GB RAM,Black,16*1*1,6,AN11A,David,Receive,Put away
PrReA2MoGr,Printer Rehtorb A2 Mono Grey,Printer,Rehtorb,A2,Mono,Grey,16*1*1,8,BR55H,Jane,Receive,Put away
MoSu45BlNa,Mouse Susa 450 Bluetooth Navi,Mouse,Susa,450,Bluetooth,Navi,16*10*1,35,CZ66H,Emily,Receive,Put away
PrNoA3WiMi,Printer Nospe A3 Wifi Mix,Printer,Nospe,A3,Wifi,Mix,16*1*1,14,CW26E,Chris,Receive,Put away
SPAl24WaPi,SPen Aloyarc 24 Watercolour Pink,SPen,Aloyarc,24,Watercolour,Pink,48*10*5,335,AF40G,Mike,Receive,Put away
PrReA2WiGr,Printer Rehtorb A2 Wifi Grey,Printer,Rehtorb,A2,Wifi,Grey,16*1*1,14,AO46H,Mike,Receive,Put away
NoExA3ruGr,Notebook Excercise A3 ruled Grey,Notebook,Excercise,A3,ruled,Grey,48*10*5,2186,AN72D,Sarah,Receive,Put away
GaXELHeWh,Gaming Chair XENO L Head pillow White,Gaming Chair,XENO,L,Head pillow,White,16*1*1,6,BF28G,Emily,Receive,Put away
CuQE90LoGr,Cupboard QEKI 900 Locker Grey,Cupboard,QEKI,900,Locker,Grey,8*1*1,5,CW33G,Sarah,Receive,Put away
LaPH178GWh,"Laptop PH 17"" 8GB RAM White",Laptop,PH,"17""",8GB RAM,White,16*1*1,3,DO02G,Alex,Receive,Put away
MoPH45MePi,Mouse PH 450 Mechanical Pink,Mouse,PH,450,Mechanical,Pink,16*10*1,142,DO57D,Emily,Receive,Put away
TVGL654KSi,"TV GL 65"" 4K Silver",TV,GL,"65""",4K,Silver,8*1*1,3,AI30H,Amy,Receive,Put away
AlYn148GBl,"All-in-one Ynos 14"" 8GB RAM Black",All-in-one,Ynos,"14""",8GB RAM,Black,16*1*1,10,BQ11C,Emily,Receive,Put away
PeAl12WaGr,Pencil Aloyarc 12 Watercolour Grey,Pencil,Aloyarc,12,Watercolour,Grey,48*10*5,1707,BG70H,Alex,Receive,Put away
OfOGLLeWh,Office Chair OGAP L Leather White,Office Chair,OGAP,L,Leather,White,16*1*1,6,CW82B,Amy,Receive,Put away
LaRe158GGr,"Laptop Rezar 15"" 8GB RAM Grey",Laptop,Rezar,"15""",8GB RAM,Grey,16*1*1,7,CJ01F,Alex,Receive,Put away
AlYn1532Wh,"All-in-one Ynos 15"" 32GB RAM White",All-in-one,Ynos,"15""",32GB RAM,White,16*1*1,11,BR69A,Mike,Receive,Put away
NoGrA5ruSi,Notebook Graph A5 ruled Silver,Notebook,Graph,A5,ruled,Silver,48*10*5,629,DU17D,Alex,Receive,Put away
TaCI15FrSi,Table CITSATNAF 1500 Frame Silver,Table,CITSATNAF,1500,Frame,Silver,8*1*1,4,DK55G,Jane,Receive,Put away
TaTR18WoBl,Table TRAMA 1800 Workstation Black,Table,TRAMA,1800,Workstation,Black,8*1*1,3,AU98G,Laura,Receive,Put away
LaPH1516Gr,"Laptop PH 15"" 16GB RAM Grey",Laptop,PH,"15""",16GB RAM,Grey,16*1*1,4,CY98F,Amy,Receive,Put away
OfOGLLeBl,Office Chair OGAP L Leather Black,Office Chair,OGAP,L,Leather,Black,16*1*1,9,AF46G,Sarah,Receive,Put away
PrSoA4InMi,Printer Sonac A4 Inkjet Mix,Printer,Sonac,A4,Inkjet,Mix,16*1*1,7,BO38A,Mike,Receive,Put away
PeGi12WaPi,Pencil Gib 12 Watercolour Pink,Pencil,Gib,12,Watercolour,Pink,48*10*5,2191,CW32D,Chris,Receive,Put away
GaXESErGr,Gaming Chair XENO S Ergonomic Grey,Gaming Chair,XENO,S,Ergonomic,Grey,16*1*1,8,DT41B,David,Receive,Put away
TVGL424KSi,"TV GL 42"" 4K Silver",TV,GL,"42""",4K,Silver,8*1*1,3,AJ76A,Mike,Receive,Put away
PrNoA4InWh,Printer Nospe A4 Inkjet White,Printer,Nospe,A4,Inkjet,White,16*1*1,12,AN23B,Emily,Receive,Put away
GaXESLeGr,Gaming Chair XENO S Leather Grey,Gaming Chair,XENO,S,Leather,Grey,16*1*1,5,CS69H,Alex,Receive,Put away
KePH35WiPi,Keyboard PH 350 Wireled Pink,Keyboard,PH,350,Wireled,Pink,16*10*1,6,DL16H,Alex,Receive,Put away
OfXESAdPi,Office Chair XENO S Adjustable Pink,Office Chair,XENO,S,Adjustable,Pink,16*1*1,15,DO32G,Laura,Receive,Put away
CuWE12SlBl,Cupboard WENO 1200 Sliding Black,Cupboard,WENO,1200,Sliding,Black,8*1*1,7,DZ08A,Amy,Receive,Put away
PrNoA3AlWh,Printer Nospe A3 All-in-one White,Printer,Nospe,A3,All-in-one,White,16*1*1,15,CK92A,Chris,Receive,Put away
SPRe24WaPi,SPen Reldeats 24 Watercolour Pink,SPen,Reldeats,24,Watercolour,Pink,48*10*5,1272,AK79B,Mike,Receive,Put away
CaTE12SlBe,Cabinet TEWOL 1200 Sliding Beige,Cabinet,TEWOL,1200,Sliding,Beige,8*1*1,2,DM89B,Emily,Receive,Put away
DrTE12FiBe,Drawer TEWOL 1200 Filing Beige,Drawer,TEWOL,1200,Filing,Beige,8*1*1,2,CV87G,Chris,Receive,Put away
PrPHA3AlMi,Printer PH A3 All-in-one Mix,Printer,PH,A3,All-in-one,Mix,16*1*1,8,AQ63D,Laura,Receive,Put away
AlYn1716Wh,"All-in-one Ynos 17"" 16GB RAM White",All-in-one,Ynos,"17""",16GB RAM,White,16*1*1,7,AY73A,Alex,Receive,Put away
PrSoA4WiMi,Printer Sonac A4 Wifi Mix,Printer,Sonac,A4,Wifi,Mix,16*1*1,2,DG82E,John,Receive,Put away
MoHc45WiBl,Mouse Hcetigol 450 Wireled Black,Mouse,Hcetigol,450,Wireled,Black,16*10*1,41,BP73H,Amy,Receive,Put away
KeSu35MePi,Keyboard Susa 350 Mechanical Pink,Keyboard,Susa,350,Mechanical,Pink,16*10*1,149,AU26G,Sarah,Receive,Put away
TaAE15AdSi,Table AEKI 1500 Adjustable Silver,Table,AEKI,1500,Adjustable,Silver,8*1*1,5,DU54G,Amy,Receive,Put away
AlPH1516Gr,"All-in-one PH 15"" 16GB RAM Grey",All-in-one,PH,"15""",16GB RAM,Grey,16*1*1,7,DY78D,Amy,Receive,Put away
TaCI18FrSi,Table CITSATNAF 1800 Frame Silver,Table,CITSATNAF,1800,Frame,Silver,8*1*1,4,AF27A,David,Receive,Put away
CaTE18LoWh,Cabinet TEWOL 1800 Locker White,Cabinet,TEWOL,1800,Locker,White,8*1*1,6,AK31A,John,Receive,Put away
DrWE18DoWh,Drawer WENO 1800 Door White,Drawer,WENO,1800,Door,White,8*1*1,8,AJ66E,John,Receive,Put away
PrNoA3WiGr,Printer Nospe A3 Wifi Grey,Printer,Nospe,A3,Wifi,Grey,16*1*1,4,AP35B,David,Receive,Put away
GaSESHeBl,Gaming Chair SEWOL S Head pillow Black,Gaming Chair,SEWOL,S,Head pillow,Black,16*1*1,7,AW69D,Laura,Receive,Put away
LaPH1532Bl,"Laptop PH 15"" 32GB RAM Black",Laptop,PH,"15""",32GB RAM,Black,16*1*1,1,CN69F,Sarah,Receive,Put away
CaWE90DoBl,Cabinet WENO 900 Door Black,Cabinet,WENO,900,Door,Black,8*1*1,5,BR15D,Jane,Receive,Put away
PeRe50WaPi,Pencil Reldeats 50 Watercolour Pink,Pencil,Reldeats,50,Watercolour,Pink,48*10*5,1375,DG80D,Laura,Receive,Put away
PeNa24WaWh,Pencil Nalin 24 Watercolour White,Pencil,Nalin,24,Watercolour,White,48*10*5,330,CP81F,David,Receive,Put away
OfSELErWh,Office Chair SEWOL L Ergonomic White,Office Chair,SEWOL,L,Ergonomic,White,16*1*1,3,AH52H,Alex,Receive,Put away
AlRe15i7Wh,"All-in-one Rezar 15"" i7 White",All-in-one,Rezar,"15""",i7,White,16*1*1,1,BU01A,Sarah,Receive,Put away
KeSu35BlWh,Keyboard Susa 350 Bluetooth White,Keyboard,Susa,350,Bluetooth,White,16*10*1,115,DN52E,Sarah,Receive,Put away
TVGn42SFBl,"TV Gnusmag 42"" SFHD Black",TV,Gnusmag,"42""",SFHD,Black,8*1*1,6,DY87C,Jane,Receive,Put away
LaYn1732Si,"Laptop Ynos 17"" 32GB RAM Silver",Laptop,Ynos,"17""",32GB RAM,Silver,16*1*1,8,DR87A,Mike,Receive,Put away
DrQE90DoGr,Drawer QEKI 900 Door Grey,Drawer,QEKI,900,Door,Grey,8*1*1,5,AY05D,David,Receive,Put away
TVYn32S4Gr,"TV Ynos 32"" S4K Grey",TV,Ynos,"32""",S4K,Grey,8*1*1,8,AX34D,Laura,Receive,Put away
GaXEMAdBl,Gaming Chair XENO M Adjustable Black,Gaming Chair,XENO,M,Adjustable,Black,16*1*1,11,CQ09A,Amy,Receive,Put away
