Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
CaTE90LoGr,Cabinet TEWOL 900 Locker Grey,Cabinet,TEWOL,900,Locker,Grey,8*1*1,8,DN42H,Jane,Receive,Put away
PeNa24SoGr,Pencil Nalin 24 Soluble Grey,Pencil,Nalin,24,Soluble,Grey,48*10*5,84,DQ16A,John,Receive,Put away
GaAESHeGr,Gaming Chair AEKI S Head pillow Grey,Gaming Chair,AEKI,S,Head pillow,Grey,16*1*1,12,BM84E,Mike,Receive,Put away
OfXEMLeWh,Office Chair XENO M Leather White,Office Chair,XENO,M,Leather,White,16*1*1,2,CY89A,Alex,Receive,Put away
CaWE12DoBl,Cabinet WENO 1200 Door Black,Cabinet,WENO,1200,Door,Black,8*1*1,6,CF79F,Amy,Receive,Put away
CuQE12LoBl,Cupboard QEKI 1200 Locker Black,Cupboard,QEKI,1200,Locker,Black,8*1*1,8,BJ70E,David,Receive,Put away
OfXEMLePi,Office Chair XENO M Leather Pink,Office Chair,XENO,M,Leather,Pink,16*1*1,4,AM11B,Emily,Receive,Put away
TaAE18AuWh,Table AEKI 1800 Auto Adjustable White,Table,AEKI,1800,Auto Adjustable,White,8*1*1,7,CJ67C,Laura,Receive,Put away
KePH45MePi,Keyboard PH 450 Mechanical Pink,Keyboard,PH,450,Mechanical,Pink,16*10*1,88,DI17G,Jane,Receive,Put away
AlRe1432Bl,"All-in-one Rezar 14"" 32GB RAM Black",All-in-one,Rezar,"14""",32GB RAM,Black,16*1*1,12,AP07C,Mike,Receive,Put away
CuWE90SlBe,Cupboard WENO 900 Sliding Beige,Cupboard,WENO,900,Sliding,Beige,8*1*1,2,DF32B,Mike,Receive,Put away
AlRe1516Wh,"All-in-one Rezar 15"" 16GB RAM White",All-in-one,Rezar,"15""",16GB RAM,White,16*1*1,15,BW93D,David,Receive,Put away
PrPHA4WiGr,Printer PH A4 Wifi Grey,Printer,PH,A4,Wifi,Grey,16*1*1,11,DT88H,Laura,Receive,Put away
CuTE90FiBe,Cupboard TEWOL 900 Filing Beige,Cupboard,TEWOL,900,Filing,Beige,8*1*1,2,BJ82C,Laura,Receive,Put away
LaRe1532Si,"Laptop Rezar 15"" 32GB RAM Silver",Laptop,Rezar,"15""",32GB RAM,Silver,16*1*1,2,AQ67A,David,Receive,Put away
AlOv15i7Bl,"All-in-one Ovonel 15"" i7 Black",All-in-one,Ovonel,"15""",i7,Black,16*1*1,6,BG93G,Jane,Receive,Put away
KeRe35BlPi,Keyboard Rerar 350 Bluetooth Pink,Keyboard,Rerar,350,Bluetooth,Pink,16*10*1,154,BO68G,Amy,Receive,Put away
NoExA3liBl,Notebook Excercise A3 line Black,Notebook,Excercise,A3,line,Black,48*10*5,1297,CO98H,Emily,Receive,Put away
MoSu35ErPi,Mouse Susa 350 Ergonomic Pink,Mouse,Susa,350,Ergonomic,Pink,16*10*1,117,CU32G,Laura,Receive,Put away
NoExA4liSi,Notebook Excercise A4 line Silver,Notebook,Excercise,A4,line,Silver,48*10*5,1411,DU66H,Chris,Receive,Put away
CuQE12DoBe,Cupboard QEKI 1200 Door Beige,Cupboard,QEKI,1200,Door,Beige,8*1*1,7,BG52B,Sarah,Receive,Put away
CuTE90FiBe,Cupboard TEWOL 900 Filing Beige,Cupboard,TEWOL,900,Filing,Beige,8*1*1,6,DX58H,Emily,Receive,Put away
CuQE12LoBl,Cupboard QEKI 1200 Locker Black,Cupboard,QEKI,1200,Locker,Black,8*1*1,4,AH76G,Amy,Receive,Put away
AlPH1516Bl,"All-in-one PH 15"" 16GB RAM Black",All-in-one,PH,"15""",16GB RAM,Black,16*1*1,13,AT29F,Alex,Receive,Put away
PeAl50WaPi,Pencil Aloyarc 50 Watercolour Pink,Pencil,Aloyarc,50,Watercolour,Pink,48*10*5,338,BZ93C,Jane,Receive,Put away
OfSELErPi,Office Chair SEWOL L Ergonomic Pink,Office Chair,SEWOL,L,Ergonomic,Pink,16*1*1,13,AY17D,Mike,Receive,Put away
AlSu17i5Gr,"All-in-one Susa 17"" i5 Grey",All-in-one,Susa,"17""",i5,Grey,16*1*1,1,AX01F,Laura,Receive,Put away
SPGi12HePi,SPen Gib 12 Hexagonal Pink,SPen,Gib,12,Hexagonal,Pink,48*10*5,2247,DW96G,Chris,Receive,Put away
KeSu35BlWh,Keyboard Susa 350 Bluetooth White,Keyboard,Susa,350,Bluetooth,White,16*10*1,89,AK15A,Mike,Receive,Put away
PeGi24WaGr,Pencil Gib 24 Watercolour Grey,Pencil,Gib,24,Watercolour,Grey,48*10*5,968,DN28C,John,Receive,Put away
GaOGSAdGr,Gaming Chair OGAP S Adjustable Grey,Gaming Chair,OGAP,S,Adjustable,Grey,16*1*1,5,BK09A,Chris,Receive,Put away
GaXELLeWh,Gaming Chair XENO L Leather White,Gaming Chair,XENO,L,Leather,White,16*1*1,3,DQ36A,John,Receive,Put away
DrWE18FiWh,Drawer WENO 1800 Filing White,Drawer,WENO,1800,Filing,White,8*1*1,3,DF89F,Alex,Receive,Put away
LaSu158GGr,"Laptop Susa 15"" 8GB RAM Grey",Laptop,Susa,"15""",8GB RAM,Grey,16*1*1,15,BF27A,Alex,Receive,Put away
TaCI10FrWh,Table CITSATNAF 1000 Frame White,Table,CITSATNAF,1000,Frame,White,8*1*1,6,AQ54E,Alex,Receive,Put away
MoHc45ErPi,Mouse Hcetigol 450 Ergonomic Pink,Mouse,Hcetigol,450,Ergonomic,Pink,16*10*1,8,CL68C,David,Receive,Put away
CuRG12DoBl,Cupboard RGAP 1200 Door Black,Cupboard,RGAP,1200,Door,Black,8*1*1,1,CK95C,Jane,Receive,Put away
LaPH15i7Wh,"Laptop PH 15"" i7 White",Laptop,PH,"15""",i7,White,16*1*1,15,CY20B,Amy,Receive,Put away
CuTE18SlBe,Cupboard TEWOL 1800 Sliding Beige,Cupboard,TEWOL,1800,Sliding,Beige,8*1*1,7,BI60A,Jane,Receive,Put away
KePH35MeNa,Keyboard PH 350 Mechanical Navi,Keyboard,PH,350,Mechanical,Navi,16*10*1,130,DK46F,John,Receive,Put away
PrPHA2InGr,Printer PH A2 Inkjet Grey,Printer,PH,A2,Inkjet,Grey,16*1*1,1,CJ77E,David,Receive,Put away
CaTE90DoBl,Cabinet TEWOL 900 Door Black,Cabinet,TEWOL,900,Door,Black,8*1*1,1,AY56A,Amy,Receive,Put away
CuRG90FiBe,Cupboard RGAP 900 Filing Beige,Cupboard,RGAP,900,Filing,Beige,8*1*1,8,DX05C,Emily,Receive,Put away
PrSoA4WiMi,Printer Sonac A4 Wifi Mix,Printer,Sonac,A4,Wifi,Mix,16*1*1,6,DK94A,Chris,Receive,Put away
NoScA5liBl,Notebook Scrap A5 line Black,Notebook,Scrap,A5,line,Black,48*10*5,1166,DK87E,David,Receive,Put away
TVEs324KBl,"TV Esnesih 32"" 4K Black",TV,Esnesih,"32""",4K,Black,8*1*1,1,CN92A,Amy,Receive,Put away
LaRe1416Wh,"Laptop Rezar 14"" 16GB RAM White",Laptop,Rezar,"14""",16GB RAM,White,16*1*1,12,BT48E,Mike,Receive,Put away
TVGL654KSi,"TV GL 65"" 4K Silver",TV,GL,"65""",4K,Silver,8*1*1,6,BU21C,Laura,Receive,Put away
TVGn32S4Bl,"TV Gnusmag 32"" S4K Black",TV,Gnusmag,"32""",S4K,Black,8*1*1,5,CF87A,Laura,Receive,Put away
CuRG12DoBl,Cupboard RGAP 1200 Door Black,Cupboard,RGAP,1200,Door,Black,8*1*1,8,CJ45H,Amy,Receive,Put away
MoRe45BlWh,Mouse Rerar 450 Bluetooth White,Mouse,Rerar,450,Bluetooth,White,16*10*1,36,DZ90A,Jane,Receive,Put away
KeHc35WiWh,Keyboard Hcetigol 350 Wireled White,Keyboard,Hcetigol,350,Wireled,White,16*10*1,91,CP88F,Amy,Receive,Put away
PrNoA4LaMi,Printer Nospe A4 Laser Mix,Printer,Nospe,A4,Laser,Mix,16*1*1,2,CS95E,Sarah,Receive,Put away
PrNoA3InGr,Printer Nospe A3 Inkjet Grey,Printer,Nospe,A3,Inkjet,Grey,16*1*1,2,DQ14F,Jane,Receive,Put away
LaRe148GGr,"Laptop Rezar 14"" 8GB RAM Grey",Laptop,Rezar,"14""",8GB RAM,Grey,16*1*1,14,BF41G,Laura,Receive,Put away
GaXESErWh,Gaming Chair XENO S Ergonomic White,Gaming Chair,XENO,S,Ergonomic,White,16*1*1,12,BX14A,Sarah,Receive,Put away
NoMuA3liBl,Notebook Music A3 line Black,Notebook,Music,A3,line,Black,48*10*5,605,DZ46G,David,Receive,Put away
OfAELLeGr,Office Chair AEKI L Leather Grey,Office Chair,AEKI,L,Leather,Grey,16*1*1,11,BW38F,John,Receive,Put away
AlSu15i5Si,"All-in-one Susa 15"" i5 Silver",All-in-one,Susa,"15""",i5,Silver,16*1*1,15,CY17H,Amy,Receive,Put away
GaXESHeGr,Gaming Chair XENO S Head pillow Grey,Gaming Chair,XENO,S,Head pillow,Grey,16*1*1,2,BS97G,Emily,Receive,Put away
TVEs504KSi,"TV Esnesih 50"" 4K Silver",TV,Esnesih,"50""",4K,Silver,8*1*1,6,DJ85C,Chris,Receive,Put away
LaRe17i5Bl,"Laptop Rezar 17"" i5 Black",Laptop,Rezar,"17""",i5,Black,16*1*1,4,DS80A,Sarah,Receive,Put away
DrWE18DoBl,Drawer WENO 1800 Door Black,Drawer,WENO,1800,Door,Black,8*1*1,5,CS67A,Chris,Receive,Put away
OfOGSErWh,Office Chair OGAP S Ergonomic White,Office Chair,OGAP,S,Ergonomic,White,16*1*1,10,CZ91E,Mike,Receive,Put away
TVEs65FHWh,"TV Esnesih 65"" FHD White",TV,Esnesih,"65""",FHD,White,8*1*1,8,AS31A,Emily,Receive,Put away
TaCI15FrBl,Table CITSATNAF 1500 Frame Black,Table,CITSATNAF,1500,Frame,Black,8*1*1,8,AS24E,Jane,Receive,Put away
AlOv14i7Bl,"All-in-one Ovonel 14"" i7 Black",All-in-one,Ovonel,"14""",i7,Black,16*1*1,7,CW10B,John,Receive,Put away
PrPHA4AlMi,Printer PH A4 All-in-one Mix,Printer,PH,A4,All-in-one,Mix,16*1*1,1,BM36E,John,Receive,Put away
DrRG90FiWh,Drawer RGAP 900 Filing White,Drawer,RGAP,900,Filing,White,8*1*1,7,AU85G,Alex,Receive,Put away
LaOv14i7Wh,"Laptop Ovonel 14"" i7 White",Laptop,Ovonel,"14""",i7,White,16*1*1,4,BS22F,Chris,Receive,Put away
PrPHA3MoMi,Printer PH A3 Mono Mix,Printer,PH,A3,Mono,Mix,16*1*1,13,DO85H,Amy,Receive,Put away
TaAE10FrWh,Table AEKI 1000 Frame White,Table,AEKI,1000,Frame,White,8*1*1,5,BI15F,Laura,Receive,Put away
GaXELLeGr,Gaming Chair XENO L Leather Grey,Gaming Chair,XENO,L,Leather,Grey,16*1*1,3,CV37H,Emily,Receive,Put away
SPAl12WaPi,SPen Aloyarc 12 Watercolour Pink,SPen,Aloyarc,12,Watercolour,Pink,48*10*5,1061,DJ11C,John,Receive,Put away
PrNoA3AlWh,Printer Nospe A3 All-in-one White,Printer,Nospe,A3,All-in-one,White,16*1*1,4,BT77D,Mike,Receive,Put away
PrNoA4WiBl,Printer Nospe A4 Wifi Black,Printer,Nospe,A4,Wifi,Black,16*1*1,6,DH86B,Amy,Receive,Put away
TVEs654KBl,"TV Esnesih 65"" 4K Black",TV,Esnesih,"65""",4K,Black,8*1*1,1,AY62H,Amy,Receive,Put away
CaQE12DoBe,Cabinet QEKI 1200 Door Beige,Cabinet,QEKI,1200,Door,Beige,8*1*1,4,CX71D,Emily,Receive,Put away
TaTR15AdBl,Table TRAMA 1500 Adjustable Black,Table,TRAMK,1500,Adjustable,Black,8*1*1,2,AH22C,Jane,Receive,Put away
LaPH17i5Si,"Laptop PH 17"" i5 Silver",Laptop,PH,"17""",i5,Silver,16*1*1,3,DZ63G,Laura,Receive,Put away
LaRe1716Gr,"Laptop Rezar 17"" 16GB RAM Grey",Laptop,Rezar,"17""",16GB RAM,Grey,16*1*1,13,AP42F,Chris,Receive,Put away
OfSEMLeGr,Office Chair SEWOL M Leather Grey,Office Chair,SEWOL,M,Leather,Grey,16*1*1,4,DT80H,Sarah,Receive,Put away
PrSoA2AlGr,Printer Sonac A2 All-in-one Grey,Printer,Sonac,A2,All-in-one,Grey,16*1*1,2,CQ28C,Chris,Receive,Put away
CaTE18DoBe,Cabinet TEWOL 1800 Door Beige,Cabinet,TEWOL,1800,Door,Beige,8*1*1,7,BH56D,Alex,Receive,Put away
MoRe27WiPi,Mouse Rerar 270 Wireled Pink,Mouse,Rerar,270,Wireled,Pink,16*10*1,155,CR30H,Laura,Receive,Put away
MoRe27MeWh,Mouse Rerar 270 Mechanical White,Mouse,Rerar,270,Mechanical,White,16*10*1,60,BN54G,Laura,Receive,Put away
NoExA5doGr,Notebook Excercise A5 dot Grey,Notebook,Excercise,A5,dot,Grey,48*10*5,2179,BW32H,David,Receive,Put away
TaTR15WoWh,Table TRAMA 1500 Workstation White,Table,TRAMA,1500,Workstation,White,8*1*1,6,BZ72D,Emily,Receive,Put away
KeSu45BlWh,Keyboard Susa 450 Bluetooth White,Keyboard,Susa,450,Bluetooth,White,16*10*1,116,BQ30G,David,Receive,Put away
KePH27WiPi,Keyboard PH 270 Wireled Pink,Keyboard,PH,270,Wireled,Pink,16*10*1,134,AN15C,Emily,Receive,Put away
AlSu1732Gr,"All-in-one Susa 17"" 32GB RAM Grey",All-in-one,Susa,"17""",32GB RAM,Grey,16*1*1,7,CO49A,John,Receive,Put away
DrWE12DoBe,Drawer WENO 1200 Door Beige,Drawer,WENO,1200,Door,Beige,8*1*1,2,DO51G,David,Receive,Put away
LaSu158GBl,"Laptop Susa 15"" 8GB RAM Black",Laptop,Susa,"15""",8GB RAM,Black,16*1*1,1,DP04E,David,Receive,Put away
DrQE12FiBe,Drawer QEKI 1200 Filing Beige,Drawer,QEKI,1200,Filing,Beige,8*1*1,2,AN83H,Sarah,Receive,Put away
AlRe1416Si,"All-in-one Rezar 14"" 16GB RAM Silver",All-in-one,Rezar,"14""",16GB RAM,Silver,16*1*1,13,AP46D,Emily,Receive,Put away
PrPHA4AlMi,Printer PH A4 All-in-one Mix,Printer,PH,A4,All-in-one,Mix,16*1*1,1,AH21E,David,Receive,Put away
TVYn32S4Gr,"TV Ynos 32"" S4K Grey",TV,Ynos,"32""",S4K,Grey,8*1*1,3,AF85C,John,Receive,Put away
GaSESHeWh,Gaming Chair SEWOL S Head pillow White,Gaming Chair,SEWOL,S,Head pillow,White,16*1*1,2,BS20D,Jane,Receive,Put away
DrTE18FiGr,Drawer TEWOL 1800 Filing Grey,Drawer,TEWOL,1800,Filing,Grey,8*1*1,4,BW72F,David,Receive,Put away
AlPH15i5Bl,"All-in-one PH 15"" i5 Black",All-in-one,PH,"15""",i5,Black,16*1*1,14,AZ76E,Alex,Receive,Put away
MoSu27BlNa,Mouse Susa 270 Bluetooth Navi,Mouse,Susa,270,Bluetooth,Navi,16*10*1,63,CQ68H,Alex,Receive,Put away
DrWE18DoBe,Drawer WENO 1800 Door Beige,Drawer,WENO,1800,Door,Beige,8*1*1,8,CG08D,Alex,Receive,Put away
GaOGMErPi,Gaming Chair OGAP M Ergonomic Pink,Gaming Chair,OGAP,M,Ergonomic,Pink,16*1*1,2,AY78D,Chris,Receive,Put away
OfXELHeBl,Office Chair XENO L Head pillow Black,Office Chair,XENO,L,Head pillow,Black,16*1*1,7,AR19F,Amy,Receive,Put away
NoScA4ruGr,Notebook Scrap A4 ruled Grey,Notebook,Scrap,A4,ruled,Grey,48*10*5,824,CS42G,Laura,Receive,Put away
TaAE15FrBl,Table AEKI 1500 Frame Black,Table,AEKI,1500,Frame,Black,8*1*1,2,AH20H,Emily,Receive,Put away
TVEs32SFWh,"TV Esnesih 32"" SFHD White",TV,Esnesih,"32""",SFHD,White,8*1*1,7,AP26H,Alex,Receive,Put away
CaWE18FiBe,Cabinet WENO 1800 Filing Beige,Cabinet,WENO,1800,Filing,Beige,8*1*1,5,AI97A,Sarah,Receive,Put away
MoRe27WiPi,Mouse Rerar 270 Wireled Pink,Mouse,Rerar,270,Wireled,Pink,16*10*1,145,BK84H,David,Receive,Put away
TVGn75SFSi,"TV Gnusmag 75"" SFHD Silver",TV,Gnusmag,"75""",SFHD,Silver,8*1*1,5,BY19G,Alex,Receive,Put away
LaOv17i7Wh,"Laptop Ovonel 17"" i7 White",Laptop,Ovonel,"17""",i7,White,16*1*1,16,CO18B,Mike,Receive,Put away
OfAESErBl,Office Chair AEKI S Ergonomic Black,Office Chair,AEKI,S,Ergonomic,Black,16*1*1,11,AT96F,Alex,Receive,Put away
TVEs50S4Bl,"TV Esnesih 50"" S4K Black",TV,Esnesih,"50""",S4K,Black,8*1*1,6,DQ79D,Emily,Receive,Put away
CuQE90FiBl,Cupboard QEKI 900 Filing Black,Cupboard,QEKI,900,Filing,Black,8*1*1,6,BQ31D,Amy,Receive,Put away
TVGL75FHSi,"TV GL 75"" FHD Silver",TV,GL,"75""",FHD,Silver,8*1*1,2,DG58G,Amy,Receive,Put away
NoMuA4ruSi,Notebook Music A4 ruled Silver,Notebook,Music,A4,ruled,Silver,48*10*5,2221,BL57D,John,Receive,Put away
DrQE90SlBl,Drawer QEKI 900 Sliding Black,Drawer,QEKI,900,Sliding,Black,8*1*1,8,BK78A,Amy,Receive,Put away
CaTE18LoWh,Cabinet TEWOL 1800 Locker White,Cabinet,TEWOL,1800,Locker,White,8*1*1,6,CG28B,Chris,Receive,Put away
PrReA2LaMi,Printer Rehtorb A2 Laser Mix,Printer,Rehtorb,A2,Laser,Mix,16*1*1,15,CT52B,Sarah,Receive,Put away
CaWE18FiGr,Cabinet WENO 1800 Filing Grey,Cabinet,WENO,1800,Filing,Grey,8*1*1,5,AY32A,Jane,Receive,Put away
NoScA5ruGr,Notebook Scrap A5 ruled Grey,Notebook,Scrap,A5,ruled,Grey,48*10*5,1876,BN53G,Sarah,Receive,Put away
CuWE12FiBl,Cupboard WENO 1200 Filing Black,Cupboard,WENO,1200,Filing,Black,8*1*1,7,DP57F,Sarah,Receive,Put away
TaAE15WoGr,Table AEKI 1500 Workstation Grey,Table,AEKI,1500,Workstation,Grey,8*1*1,7,DF57B,Alex,Receive,Put away
GaOGMErGr,Gaming Chair OGAP M Ergonomic Grey,Gaming Chair,OGAP,M,Ergonomic,Grey,16*1*1,3,AV69E,Amy,Receive,Put away
LaOv1716Gr,"Laptop Ovonel 17"" 16GB RAM Grey",Laptop,Ovonel,"17""",16GB RAM,Grey,16*1*1,12,CY49C,Alex,Receive,Put away
TVGn50S4Gr,"TV Gnusmag 50"" S4K Grey",TV,Gnusmag,"50""",S4K,Grey,8*1*1,6,AH46C,Emily,Receive,Put away
TVYn75FHSi,"TV Ynos 75"" FHD Silver",TV,Ynos,"75""",FHD,Silver,8*1*1,7,DQ84D,Sarah,Receive,Put away
PrNoA4WiBl,Printer Nospe A4 Wifi Black,Printer,Nospe,A4,Wifi,Black,16*1*1,11,BU79F,Mike,Receive,Put away
SPRe12HeBl,SPen Reldeats 12 Hexagonal Black,SPen,Reldeats,12,Hexagonal,Black,48*10*5,183,DK96D,Emily,Receive,Put away
TVGn42S4Gr,"TV Gnusmag 42"" S4K Grey",TV,Gnusmag,"42""",S4K,Grey,8*1*1,2,AJ81B,Sarah,Receive,Put away
AlYn1416Si,"All-in-one Ynos 14"" 16GB RAM Silver",All-in-one,Ynos,"14""",16GB RAM,Silver,16*1*1,5,CV09C,Chris,Receive,Put away
CaRG12DoBe,Cabinet RGAP 1200 Door Beige,Cabinet,RGAP,1200,Door,Beige,8*1*1,4,CY59F,Jane,Receive,Put away
AlSu178GSi,"All-in-one Susa 17"" 8GB RAM Silver",All-in-one,Susa,"17""",8GB RAM,Silver,16*1*1,11,BO87G,John,Receive,Put away
PrNoA4MoGr,Printer Nospe A4 Mono Grey,Printer,Nospe,A4,Mono,Grey,16*1*1,10,AM55C,John,Receive,Put away
AlOv1432Gr,"All-in-one Ovonel 14"" 32GB RAM Grey",All-in-one,Ovonel,"14""",32GB RAM,Grey,16*1*1,9,DQ16G,Mike,Receive,Put away
OfAEMLeBl,Office Chair AEKI M Leather Black,Office Chair,AEKI,M,Leather,Black,16*1*1,3,BH80E,Amy,Receive,Put away
PeRe24SoPi,Pencil Reldeats 24 Soluble Pink,Pencil,Reldeats,24,Soluble,Pink,48*10*5,616,AO34A,Jane,Receive,Put away
GaSEMAdBl,Gaming Chair SEWOL M Adjustable Black,Gaming Chair,SEWOL,M,Adjustable,Black,16*1*1,4,AL71C,Alex,Receive,Put away
GaAESLeWh,Gaming Chair AEKI S Leather White,Gaming Chair,AEKI,S,Leather,White,16*1*1,15,DY26B,John,Receive,Put away
PrReA3LaMi,Printer Rehtorb A3 Laser Mix,Printer,Rehtorb,A3,Laser,Mix,16*1*1,5,BQ05C,Emily,Receive,Put away
DrWE12SlBe,Drawer WENO 1200 Sliding Beige,Drawer,WENO,1200,Sliding,Beige,8*1*1,4,AL04A,Mike,Receive,Put away
PrPHA2WiBl,Printer PH A2 Wifi Black,Printer,PH,A2,Wifi,Black,16*1*1,10,BF19H,David,Receive,Put away
CaTE18SlGr,Cabinet TEWOL 1800 Sliding Grey,Cabinet,TEWOL,1800,Sliding,Grey,8*1*1,8,CZ52D,John,Receive,Put away
PrReA2InGr,Printer Rehtorb A2 Inkjet Grey,Printer,Rehtorb,A2,Inkjet,Grey,16*1*1,10,AU30A,Jane,Receive,Put away
PrSoA3LaGr,Printer Sonac A3 Laser Grey,Printer,Sonac,A3,Laser,Grey,16*1*1,13,CP70D,Jane,Receive,Put away
SPGi24WaWh,SPen Gib 24 Watercolour White,SPen,Gib,24,Watercolour,White,48*10*5,224,BP60D,Emily,Receive,Put away
MoHc35MeBl,Mouse Hcetigol 350 Mechanical Black,Mouse,Hcetigol,350,Mechanical,Black,16*10*1,7,CO62G,Laura,Receive,Put away
AlYn17i5Bl,"All-in-one Ynos 17"" i5 Black",All-in-one,Ynos,"17""",i5,Black,16*1*1,3,CT27A,David,Receive,Put away
GaSESAdBl,Gaming Chair SEWOL S Adjustable Black,Gaming Chair,SEWOL,S,Adjustable,Black,16*1*1,15,AW43A,Laura,Receive,Put away
PeAl12HeBl,Pencil Aloyarc 12 Hexagonal Black,Pencil,Aloyarc,12,Hexagonal,Black,48*10*5,1128,DU26H,Emily,Receive,Put away
SPAl24HeGr,SPen Aloyarc 24 Hexagonal Grey,SPen,Aloyarc,24,Hexagonal,Grey,48*10*5,698,CL83A,Amy,Receive,Put away
LaYn158GSi,"Laptop Ynos 15"" 8GB RAM Silver",Laptop,Ynos,"15""",8GB RAM,Silver,16*1*1,9,BH28F,Emily,Receive,Put away
LaOv17i5Bl,"Laptop Ovonel 17"" i5 Black",Laptop,Ovonel,"17""",i5,Black,16*1*1,4,CF59G,Chris,Receive,Put away
PrSoA3AlGr,Printer Sonac A3 All-in-one Grey,Printer,Sonac,A3,All-in-one,Grey,16*1*1,4,AR83G,Laura,Receive,Put away
PeGi50HeBl,Pencil Gib 50 Hexagonal Black,Pencil,Gib,50,Hexagonal,Black,48*10*5,867,CN48E,Amy,Receive,Put away
TVEs42SFWh,"TV Esnesih 42"" SFHD White",TV,Esnesih,"42""",SFHD,White,8*1*1,5,CJ64E,Jane,Receive,Put away
CaRG18LoWh,Cabinet RGAP 1800 Locker White,Cabinet,RGAP,1800,Locker,White,8*1*1,8,AW20D,Sarah,Receive,Put away
NoScA4liSi,Notebook Scrap A4 line Silver,Notebook,Scrap,A4,line,Silver,48*10*5,1431,AM15G,John,Receive,Put away
TVYn65SFGr,"TV Ynos 65"" SFHD Grey",TV,Ynos,"65""",SFHD,Grey,8*1*1,2,DX95H,Sarah,Receive,Put away
LaYn158GSi,"Laptop Ynos 15"" 8GB RAM Silver",Laptop,Ynos,"15""",8GB RAM,Silver,16*1*1,11,BF24E,Chris,Receive,Put away
PeNa24HeWh,Pencil Nalin 24 Hexagonal White,Pencil,Nalin,24,Hexagonal,White,48*10*5,1847,CN62H,Mike,Receive,Put away
NoExA3doBl,Notebook Excercise A3 dot Black,Notebook,Excercise,A3,dot,Black,48*10*5,2044,DR82G,Mike,Receive,Put away
LaRe178GGr,"Laptop Rezar 17"" 8GB RAM Grey",Laptop,Rezar,"17""",8GB RAM,Grey,16*1*1,8,CV47F,Chris,Receive,Put away
OfAEMErWh,Office Chair AEKI M Ergonomic White,Office Chair,AEKI,M,Ergonomic,White,16*1*1,3,BM52A,Mike,Receive,Put away
OfSESHePi,Office Chair SEWOL S Head pillow Pink,Office Chair,SEWOL,S,Head pillow,Pink,16*1*1,5,AU50F,David,Receive,Put away
CaWE90FiBe,Cabinet WENO 900 Filing Beige,Cabinet,WENO,900,Filing,Beige,8*1*1,2,CR43D,Laura,Receive,Put away
TaTR15WoSi,Table TRAMK 1500 Workstation Silver,Table,TRAMK,1500,Workstation,Silver,8*1*1,2,AS60E,Chris,Receive,Put away
LaRe1532Bl,"Laptop Rezar 15"" 32GB RAM Black",Laptop,Rezar,"15""",32GB RAM,Black,16*1*1,2,CS79E,Amy,Receive,Put away
CuWE18LoGr,Cupboard WENO 1800 Locker Grey,Cupboard,WENO,1800,Locker,Grey,8*1*1,5,DK84D,Mike,Receive,Put away
TaTR18AuSi,Table TRAMA 1800 Auto Adjustable Silver,Table,TRAMA,1800,Auto Adjustable,Silver,8*1*1,5,CL37C,Amy,Receive,Put away
OfAESAdWh,Office Chair AEKI S Adjustable White,Office Chair,AEKI,S,Adjustable,White,16*1*1,5,CZ71A,Laura,Receive,Put away
CuRG90LoWh,Cupboard RGAP 900 Locker White,Cupboard,RGAP,900,Locker,White,8*1*1,2,CY43A,Chris,Receive,Put away
PrNoA3LaMi,Printer Nospe A3 Laser Mix,Printer,Nospe,A3,Laser,Mix,16*1*1,16,CX82A,Laura,Receive,Put away
OfOGSErGr,Office Chair OGAP S Ergonomic Grey,Office Chair,OGAP,S,Ergonomic,Grey,16*1*1,11,BG74B,Alex,Receive,Put away
OfAESErWh,Office Chair AEKI S Ergonomic White,Office Chair,AEKI,S,Ergonomic,White,16*1*1,6,BN02E,Sarah,Receive,Put away
PrPHA4LaMi,Printer PH A4 Laser Mix,Printer,PH,A4,Laser,Mix,16*1*1,9,DM05C,Amy,Receive,Put away
PrNoA2LaBl,Printer Nospe A2 Laser Black,Printer,Nospe,A2,Laser,Black,16*1*1,4,BQ42G,Jane,Receive,Put away
TaTR15AuGr,Table TRAMK 1500 Auto Adjustable Grey,Table,TRAMK,1500,Auto Adjustable,Grey,8*1*1,5,DQ79H,Sarah,Receive,Put away
CaWE12FiGr,Cabinet WENO 1200 Filing Grey,Cabinet,WENO,1200,Filing,Grey,8*1*1,2,DL04G,Jane,Receive,Put away
AlSu14i7Bl,"All-in-one Susa 14"" i7 Black",All-in-one,Susa,"14""",i7,Black,16*1*1,3,BS42A,Alex,Receive,Put away
TaCI18AuBl,Table CITSATNAF 1800 Auto Adjustable Black,Table,CITSATNAF,1800,Auto Adjustable,Black,8*1*1,7,DK14G,Alex,Receive,Put away
TVGL75SFSi,"TV GL 75"" SFHD Silver",TV,GL,"75""",SFHD,Silver,8*1*1,4,AJ09A,Emily,Receive,Put away
LaOv158GWh,"Laptop Ovonel 15"" 8GB RAM White",Laptop,Ovonel,"15""",8GB RAM,White,16*1*1,15,CT32D,David,Receive,Put away
SPAl12HeWh,SPen Aloyarc 12 Hexagonal White,SPen,Aloyarc,12,Hexagonal,White,48*10*5,2017,AF16F,Jane,Receive,Put away
DrTE90SlWh,Drawer TEWOL 900 Sliding White,Drawer,TEWOL,900,Sliding,White,8*1*1,3,AJ48B,Amy,Receive,Put away
