Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
KeRe35MeBl,Keyboard Rerar 350 Mechanical Black,Keyboard,Rerar,350,Mechanical,Black,16*10*1,160,DT62F,Laura,Despatch,30049,Pick
AlOv158GGr,"All-in-one Ovonel 15"" 8GB RAM Grey",All-in-one,Ovonel,"15""",8GB RAM,Grey,16*1*1,3,AW40D,Amy,Despatch,30037,Pick
KePH35BlBl,Keyboard PH 350 Bluetooth Black,Keyboard,PH,350,Bluetooth,Black,16*10*1,160,DZ66D,Chris,Despatch,30028,Pick
PrReA3AlGr,Printer Rehtorb A3 All-in-one Grey,Printer,Rehtorb,A3,All-in-one,Grey,16*1*1,16,DF18D,Amy,Despatch,30036,Pick
OfXELLePi,Office Chair XENO L Leather Pink,Office Chair,XENO,L,Leather,Pink,16*1*1,9,BG71E,Jane,Despatch,30085,Pick
PrSoA3MoMi,Printer Sonac A3 Mono Mix,Printer,Sonac,A3,Mono,Mix,16*1*1,16,BS85G,Sarah,Despatch,30016,Pick
DrWE18SlBe,Drawer WENO 1800 Sliding Beige,Drawer,WENO,1800,Sliding,Beige,8*1*1,7,AI09E,Chris,Despatch,30057,Pick
NoGrA3doGr,Notebook Graph A3 dot Grey,Notebook,Graph,A3,dot,Grey,48*10*5,571,AG74H,Mike,Despatch,30003,Pick
SPAl12SoGr,SPen Aloyarc 12 Soluble Grey,SPen,Aloyarc,12,Soluble,Grey,48*10*5,132,AT46G,John,Despatch,30021,Pick
AlRe17i5Gr,"All-in-one Rezar 17"" i5 Grey",All-in-one,Rezar,"17""",i5,Grey,16*1*1,16,DO89G,Sarah,Despatch,30028,Pick
NoScA5ruWh,Notebook Scrap A5 ruled White,Notebook,Scrap,A5,ruled,White,48*10*5,2400,BT60H,Mike,Despatch,30008,Pick
CaWE12DoWh,Cabinet WENO 1200 Door White,Cabinet,WENO,1200,Door,White,8*1*1,2,DO66E,Amy,Despatch,30018,Pick
PrReA4WiBl,Printer Rehtorb A4 Wifi Black,Printer,Rehtorb,A4,Wifi,Black,16*1*1,16,CU89A,Amy,Despatch,30057,Pick
OfSESAdPi,Office Chair SEWOL S Adjustable Pink,Office Chair,SEWOL,S,Adjustable,Pink,16*1*1,16,CW35B,Jane,Despatch,30070,Pick
MoPH35MeWh,Mouse PH 350 Mechanical White,Mouse,PH,350,Mechanical,White,16*10*1,22,DG88C,Alex,Despatch,30046,Pick
LaPH1532Bl,"Laptop PH 15"" 32GB RAM Black",Laptop,PH,"15""",32GB RAM,Black,16*1*1,16,CO11G,Emily,Despatch,30018,Pick
TVGL32FHBl,"TV GL 32"" FHD Black",TV,GL,"32""",FHD,Black,8*1*1,6,CH16A,Sarah,Despatch,30091,Pick
OfXEMErBl,Office Chair XENO M Ergonomic Black,Office Chair,XENO,M,Ergonomic,Black,16*1*1,16,AY24H,David,Despatch,30010,Pick
AlPH148GBl,"All-in-one PH 14"" 8GB RAM Black",All-in-one,PH,"14""",8GB RAM,Black,16*1*1,16,CY02D,Jane,Despatch,30098,Pick
CuRG90DoGr,Cupboard RGAP 900 Door Grey,Cupboard,RGAP,900,Door,Grey,8*1*1,1,CM73H,Chris,Despatch,30001,Pick
KePH35WiNa,Keyboard PH 350 Wireled Navi,Keyboard,PH,350,Wireled,Navi,16*10*1,160,DY13E,John,Despatch,30093,Pick
DrQE12LoGr,Drawer QEKI 1200 Locker Grey,Drawer,QEKI,1200,Locker,Grey,8*1*1,8,AG18B,David,Despatch,30035,Pick
GaSELAdBl,Gaming Chair SEWOL L Adjustable Black,Gaming Chair,SEWOL,L,Adjustable,Black,16*1*1,10,BZ19D,Laura,Despatch,30055,Pick
CuWE12DoWh,Cupboard WENO 1200 Door White,Cupboard,WENO,1200,Door,White,8*1*1,8,CI69B,Sarah,Despatch,30019,Pick
TVEs754KWh,"TV Esnesih 75"" 4K White",TV,Esnesih,"75""",4K,White,8*1*1,7,BQ29A,Chris,Despatch,30028,Pick
PrNoA2InBl,Printer Nospe A2 Inkjet Black,Printer,Nospe,A2,Inkjet,Black,16*1*1,16,DR07E,Chris,Despatch,30023,Pick
TVGn754KSi,"TV Gnusmag 75"" 4K Silver",TV,Gnusmag,"75""",4K,Silver,8*1*1,6,BZ79D,Laura,Despatch,30051,Pick
TVGn32S4Si,"TV Gnusmag 32"" S4K Silver",TV,Gnusmag,"32""",S4K,Silver,8*1*1,8,BF69C,Sarah,Despatch,30029,Pick
KeSu27ErWh,Keyboard Susa 270 Ergonomic White,Keyboard,Susa,270,Ergonomic,White,16*10*1,160,AF55D,Alex,Despatch,30037,Pick
CaQE18SlBl,Cabinet QEKI 1800 Sliding Black,Cabinet,QEKI,1800,Sliding,Black,8*1*1,6,CZ79D,Alex,Despatch,30067,Pick
NoGrA5doBl,Notebook Graph A5 dot Black,Notebook,Graph,A5,dot,Black,48*10*5,1774,DJ92C,Alex,Despatch,30079,Pick
PrReA2LaBl,Printer Rehtorb A2 Laser Black,Printer,Rehtorb,A2,Laser,Black,16*1*1,12,BX93A,Chris,Despatch,30092,Pick
KeHc45MeNa,Keyboard Hcetigol 450 Mechanical Navi,Keyboard,Hcetigol,450,Mechanical,Navi,16*10*1,9,BM79A,Alex,Despatch,30036,Pick
CuTE90SlGr,Cupboard TEWOL 900 Sliding Grey,Cupboard,TEWOL,900,Sliding,Grey,8*1*1,6,DH17H,Sarah,Despatch,30057,Pick
AlSu17i5Wh,"All-in-one Susa 17"" i5 White",All-in-one,Susa,"17""",i5,White,16*1*1,9,AQ40D,Laura,Despatch,30006,Pick
CaTE18DoBl,Cabinet TEWOL 1800 Door Black,Cabinet,TEWOL,1800,Door,Black,8*1*1,5,BW37E,Mike,Despatch,30027,Pick
TVGn42FHWh,"TV Gnusmag 42"" FHD White",TV,Gnusmag,"42""",FHD,White,8*1*1,8,BS56F,Amy,Despatch,30044,Pick
NoExA4doWh,Notebook Excercise A4 dot White,Notebook,Excercise,A4,dot,White,48*10*5,2018,BM48H,John,Despatch,30001,Pick
DrQE12LoGr,Drawer QEKI 1200 Locker Grey,Drawer,QEKI,1200,Locker,Grey,8*1*1,2,CR26A,David,Despatch,30026,Pick
NoGrA5ruSi,Notebook Graph A5 ruled Silver,Notebook,Graph,A5,ruled,Silver,48*10*5,859,DR37B,Laura,Despatch,30032,Pick
SPGi24HePi,SPen Gib 24 Hexagonal Pink,SPen,Gib,24,Hexagonal,Pink,48*10*5,2400,AM74D,Amy,Despatch,30034,Pick
AlRe1432Si,"All-in-one Rezar 14"" 32GB RAM Silver",All-in-one,Rezar,"14""",32GB RAM,Silver,16*1*1,7,AO23G,Chris,Despatch,30023,Pick
OfAEMAdPi,Office Chair AEKI M Adjustable Pink,Office Chair,AEKI,M,Adjustable,Pink,16*1*1,6,CK48A,Sarah,Despatch,30040,Pick
TaTR10AuWh,Table TRAMK 1000 Auto Adjustable White,Table,TRAMK,1000,Auto Adjustable,White,8*1*1,3,CR50E,Chris,Despatch,30092,Pick
PrReA2AlMi,Printer Rehtorb A2 All-in-one Mix,Printer,Rehtorb,A2,All-in-one,Mix,16*1*1,16,AO53C,Mike,Despatch,30074,Pick
TVGn75S4Si,"TV Gnusmag 75"" S4K Silver",TV,Gnusmag,"75""",S4K,Silver,8*1*1,7,DV10G,Laura,Despatch,30097,Pick
CuTE12DoBe,Cupboard TEWOL 1200 Door Beige,Cupboard,TEWOL,1200,Door,Beige,8*1*1,3,DK58B,Laura,Despatch,30080,Pick
KePH35WiBl,Keyboard PH 350 Wireled Black,Keyboard,PH,350,Wireled,Black,16*10*1,160,BJ40D,David,Despatch,30058,Pick
AlYn14i5Gr,"All-in-one Ynos 14"" i5 Grey",All-in-one,Ynos,"14""",i5,Grey,16*1*1,4,DV17D,Alex,Despatch,30075,Pick
AlRe178GWh,"All-in-one Rezar 17"" 8GB RAM White",All-in-one,Rezar,"17""",8GB RAM,White,16*1*1,5,AT06D,Mike,Despatch,30080,Pick
SPAl24SoGr,SPen Aloyarc 24 Soluble Grey,SPen,Aloyarc,24,Soluble,Grey,48*10*5,1472,CR94D,Jane,Despatch,30013,Pick
PeGi50SoGr,Pencil Gib 50 Soluble Grey,Pencil,Gib,50,Soluble,Grey,48*10*5,2400,CL72B,David,Despatch,30027,Pick
CaWE18DoBe,Cabinet WENO 1800 Door Beige,Cabinet,WENO,1800,Door,Beige,8*1*1,8,CG01G,Jane,Despatch,30052,Pick
PrPHA3WiMi,Printer PH A3 Wifi Mix,Printer,PH,A3,Wifi,Mix,16*1*1,16,AP01G,Emily,Despatch,30083,Pick
PeNa12HePi,Pencil Nalin 12 Hexagonal Pink,Pencil,Nalin,12,Hexagonal,Pink,48*10*5,62,DW02G,Mike,Despatch,30068,Pick
PeRe24SoPi,Pencil Reldeats 24 Soluble Pink,Pencil,Reldeats,24,Soluble,Pink,48*10*5,1567,BT05C,Laura,Despatch,30012,Pick
LaYn1516Bl,"Laptop Ynos 15"" 16GB RAM Black",Laptop,Ynos,"15""",16GB RAM,Black,16*1*1,16,BP26A,Chris,Despatch,30050,Pick
NoScA5ruBl,Notebook Scrap A5 ruled Black,Notebook,Scrap,A5,ruled,Black,48*10*5,667,CO19D,John,Despatch,30030,Pick
AlYn1432Wh,"All-in-one Ynos 14"" 32GB RAM White",All-in-one,Ynos,"14""",32GB RAM,White,16*1*1,16,DG22D,Amy,Despatch,30007,Pick
LaYn1516Wh,"Laptop Ynos 15"" 16GB RAM White",Laptop,Ynos,"15""",16GB RAM,White,16*1*1,13,BO86F,Emily,Despatch,30009,Pick
SPNa50WaPi,SPen Nalin 50 Watercolour Pink,SPen,Nalin,50,Watercolour,Pink,48*10*5,2400,AT56E,Emily,Despatch,30085,Pick
DrTE12DoBe,Drawer TEWOL 1200 Door Beige,Drawer,TEWOL,1200,Door,Beige,8*1*1,8,BP30H,Emily,Despatch,30092,Pick
SPNa24SoPi,SPen Nalin 24 Soluble Pink,SPen,Nalin,24,Soluble,Pink,48*10*5,1714,BG11B,Jane,Despatch,30068,Pick
TVEs75S4Si,"TV Esnesih 75"" S4K Silver",TV,Esnesih,"75""",S4K,Silver,8*1*1,8,DO31C,Alex,Despatch,30056,Pick
PeAl24WaGr,Pencil Aloyarc 24 Watercolour Grey,Pencil,Aloyarc,24,Watercolour,Grey,48*10*5,1613,CP22F,John,Despatch,30027,Pick
KeHc45ErPi,Keyboard Hcetigol 450 Ergonomic Pink,Keyboard,Hcetigol,450,Ergonomic,Pink,16*10*1,14,DO24A,Amy,Despatch,30034,Pick
KeRe35ErBl,Keyboard Rerar 350 Ergonomic Black,Keyboard,Rerar,350,Ergonomic,Black,16*10*1,26,DG17B,Alex,Despatch,30093,Pick
DrWE12LoGr,Drawer WENO 1200 Locker Grey,Drawer,WENO,1200,Locker,Grey,8*1*1,8,AM42F,Chris,Despatch,30058,Pick
OfXELAdPi,Office Chair XENO L Adjustable Pink,Office Chair,XENO,L,Adjustable,Pink,16*1*1,16,CP34C,Chris,Despatch,30056,Pick
TVYn75SFBl,"TV Ynos 75"" SFHD Black",TV,Ynos,"75""",SFHD,Black,8*1*1,8,CR88E,David,Despatch,30094,Pick
GaAELHePi,Gaming Chair AEKI L Head pillow Pink,Gaming Chair,AEKI,L,Head pillow,Pink,16*1*1,16,BM21C,Sarah,Despatch,30022,Pick
OfSELAdGr,Office Chair SEWOL L Adjustable Grey,Office Chair,SEWOL,L,Adjustable,Grey,16*1*1,16,CK05E,Emily,Despatch,30019,Pick
DrQE90FiBe,Drawer QEKI 900 Filing Beige,Drawer,QEKI,900,Filing,Beige,8*1*1,8,AW22B,Amy,Despatch,30085,Pick
LaYn1532Bl,"Laptop Ynos 15"" 32GB RAM Black",Laptop,Ynos,"15""",32GB RAM,Black,16*1*1,10,DL37F,Jane,Despatch,30043,Pick
MoHc35MeNa,Mouse Hcetigol 350 Mechanical Navi,Mouse,Hcetigol,350,Mechanical,Navi,16*10*1,150,CR66E,Emily,Despatch,30051,Pick
AlPH14i7Gr,"All-in-one PH 14"" i7 Grey",All-in-one,PH,"14""",i7,Grey,16*1*1,16,DV24A,Sarah,Despatch,30013,Pick
AlOv1432Bl,"All-in-one Ovonel 14"" 32GB RAM Black",All-in-one,Ovonel,"14""",32GB RAM,Black,16*1*1,16,BN73A,David,Despatch,30038,Pick
TVEs65FHWh,"TV Esnesih 65"" FHD White",TV,Esnesih,"65""",FHD,White,8*1*1,8,BY64C,Mike,Despatch,30015,Pick
NoGrA3ruBl,Notebook Graph A3 ruled Black,Notebook,Graph,A3,ruled,Black,48*10*5,1490,CN75B,Amy,Despatch,30088,Pick
MoHc45WiBl,Mouse Hcetigol 450 Wireled Black,Mouse,Hcetigol,450,Wireled,Black,16*10*1,160,AV73C,Chris,Despatch,30091,Pick
MoRe35MeNa,Mouse Rerar 350 Mechanical Navi,Mouse,Rerar,350,Mechanical,Navi,16*10*1,96,CG25B,Laura,Despatch,30066,Pick
PeGi50SoBl,Pencil Gib 50 Soluble Black,Pencil,Gib,50,Soluble,Black,48*10*5,133,AN92A,David,Despatch,30037,Pick
PeRe24WaPi,Pencil Reldeats 24 Watercolour Pink,Pencil,Reldeats,24,Watercolour,Pink,48*10*5,2400,CT68H,Jane,Despatch,30043,Pick
PrSoA3MoMi,Printer Sonac A3 Mono Mix,Printer,Sonac,A3,Mono,Mix,16*1*1,14,DJ39H,David,Despatch,30005,Pick
TVEs42S4Wh,"TV Esnesih 42"" S4K White",TV,Esnesih,"42""",S4K,White,8*1*1,8,CQ92D,John,Despatch,30027,Pick
TaTR10AuBl,Table TRAMA 1000 Auto Adjustable Black,Table,TRAMA,1000,Auto Adjustable,Black,8*1*1,8,DI10C,Jane,Despatch,30040,Pick
AlPH158GGr,"All-in-one PH 15"" 8GB RAM Grey",All-in-one,PH,"15""",8GB RAM,Grey,16*1*1,16,DT53C,David,Despatch,30073,Pick
DrRG12SlBl,Drawer RGAP 1200 Sliding Black,Drawer,RGAP,1200,Sliding,Black,8*1*1,3,CP39C,Sarah,Despatch,30039,Pick
TVEs75FHBl,"TV Esnesih 75"" FHD Black",TV,Esnesih,"75""",FHD,Black,8*1*1,8,DJ85G,Amy,Despatch,30004,Pick
TaCI15AuSi,Table CITSATNAF 1500 Auto Adjustable Silver,Table,CITSATNAF,1500,Auto Adjustable,Silver,8*1*1,8,CM43G,Sarah,Despatch,30091,Pick
TaAE15AuWh,Table AEKI 1500 Auto Adjustable White,Table,AEKI,1500,Auto Adjustable,White,8*1*1,1,BY11G,Chris,Despatch,30088,Pick
SPNa24HeGr,SPen Nalin 24 Hexagonal Grey,SPen,Nalin,24,Hexagonal,Grey,48*10*5,2400,DV66G,Amy,Despatch,30043,Pick
LaRe1732Si,"Laptop Rezar 17"" 32GB RAM Silver",Laptop,Rezar,"17""",32GB RAM,Silver,16*1*1,16,DI81H,Alex,Despatch,30045,Pick
NoExA4doWh,Notebook Excercise A4 dot White,Notebook,Excercise,A4,dot,White,48*10*5,765,AJ63D,Jane,Despatch,30096,Pick
LaSu17i7Bl,"Laptop Susa 17"" i7 Black",Laptop,Susa,"17""",i7,Black,16*1*1,16,DN66G,Sarah,Despatch,30061,Pick
SPNa12WaBl,SPen Nalin 12 Watercolour Black,SPen,Nalin,12,Watercolour,Black,48*10*5,2400,DG69A,Emily,Despatch,30031,Pick
TaTR15WoWh,Table TRAMK 1500 Workstation White,Table,TRAMK,1500,Workstation,White,8*1*1,8,DR51C,David,Despatch,30078,Pick
CuRG12LoBe,Cupboard RGAP 1200 Locker Beige,Cupboard,RGAP,1200,Locker,Beige,8*1*1,1,DG05F,Amy,Despatch,30019,Pick
DrRG12SlBl,Drawer RGAP 1200 Sliding Black,Drawer,RGAP,1200,Sliding,Black,8*1*1,8,DX72C,Sarah,Despatch,30023,Pick
LaSu1716Bl,"Laptop Susa 17"" 16GB RAM Black",Laptop,Susa,"17""",16GB RAM,Black,16*1*1,14,BP84F,John,Despatch,30018,Pick
PeAl12HeGr,Pencil Aloyarc 12 Hexagonal Grey,Pencil,Aloyarc,12,Hexagonal,Grey,48*10*5,2400,DO53E,Amy,Despatch,30077,Pick
NoExA4liWh,Notebook Excercise A4 line White,Notebook,Excercise,A4,line,White,48*10*5,2081,BK79F,Mike,Despatch,30067,Pick
TVEs50S4Si,"TV Esnesih 50"" S4K Silver",TV,Esnesih,"50""",S4K,Silver,8*1*1,8,DM56H,Laura,Despatch,30040,Pick
LaYn178GGr,"Laptop Ynos 17"" 8GB RAM Grey",Laptop,Ynos,"17""",8GB RAM,Grey,16*1*1,3,AR58A,Amy,Despatch,30083,Pick
CaTE90DoBl,Cabinet TEWOL 900 Door Black,Cabinet,TEWOL,900,Door,Black,8*1*1,2,DN44C,John,Despatch,30011,Pick
TVGn32SFWh,"TV Gnusmag 32"" SFHD White",TV,Gnusmag,"32""",SFHD,White,8*1*1,8,AZ77E,Jane,Despatch,30026,Pick
DrTE12FiBe,Drawer TEWOL 1200 Filing Beige,Drawer,TEWOL,1200,Filing,Beige,8*1*1,8,CR75A,Amy,Despatch,30088,Pick
NoExA4liGr,Notebook Excercise A4 line Grey,Notebook,Excercise,A4,line,Grey,48*10*5,2400,CJ31E,Alex,Despatch,30067,Pick
KeSu35WiBl,Keyboard Susa 350 Wireled Black,Keyboard,Susa,350,Wireled,Black,16*10*1,160,BG07A,Emily,Despatch,30018,Pick
KeRe35BlNa,Keyboard Rerar 350 Bluetooth Navi,Keyboard,Rerar,350,Bluetooth,Navi,16*10*1,45,CR34E,Jane,Despatch,30071,Pick
LaRe1716Wh,"Laptop Rezar 17"" 16GB RAM White",Laptop,Rezar,"17""",16GB RAM,White,16*1*1,16,DK76H,Amy,Despatch,30044,Pick
CaQE90SlBe,Cabinet QEKI 900 Sliding Beige,Cabinet,QEKI,900,Sliding,Beige,8*1*1,8,CO16D,Emily,Despatch,30005,Pick
LaYn14i7Gr,"Laptop Ynos 14"" i7 Grey",Laptop,Ynos,"14""",i7,Grey,16*1*1,16,DN92B,Sarah,Despatch,30048,Pick
NoScA5doGr,Notebook Scrap A5 dot Grey,Notebook,Scrap,A5,dot,Grey,48*10*5,2400,CT84H,Sarah,Despatch,30007,Pick
AlRe1516Wh,"All-in-one Rezar 15"" 16GB RAM White",All-in-one,Rezar,"15""",16GB RAM,White,16*1*1,2,AU23C,Emily,Despatch,30036,Pick
NoGrA4doSi,Notebook Graph A4 dot Silver,Notebook,Graph,A4,dot,Silver,48*10*5,379,AP95G,David,Despatch,30090,Pick
KeRe27MePi,Keyboard Rerar 270 Mechanical Pink,Keyboard,Rerar,270,Mechanical,Pink,16*10*1,160,AL42H,Laura,Despatch,30022,Pick
LaYn1432Bl,"Laptop Ynos 14"" 32GB RAM Black",Laptop,Ynos,"14""",32GB RAM,Black,16*1*1,10,DW40B,Laura,Despatch,30000,Pick
TVGn32S4Si,"TV Gnusmag 32"" S4K Silver",TV,Gnusmag,"32""",S4K,Silver,8*1*1,3,CL92B,David,Despatch,30061,Pick
GaAESErGr,Gaming Chair AEKI S Ergonomic Grey,Gaming Chair,AEKI,S,Ergonomic,Grey,16*1*1,16,DN36F,David,Despatch,30063,Pick
CuWE90LoGr,Cupboard WENO 900 Locker Grey,Cupboard,WENO,900,Locker,Grey,8*1*1,8,BX88G,Sarah,Despatch,30074,Pick
TVYn42SFGr,"TV Ynos 42"" SFHD Grey",TV,Ynos,"42""",SFHD,Grey,8*1*1,8,BQ15H,Sarah,Despatch,30056,Pick
DrQE18LoWh,Drawer QEKI 1800 Locker White,Drawer,QEKI,1800,Locker,White,8*1*1,4,DM88H,Jane,Despatch,30045,Pick
DrRG18SlGr,Drawer RGAP 1800 Sliding Grey,Drawer,RGAP,1800,Sliding,Grey,8*1*1,8,BI18A,Emily,Despatch,30012,Pick
LaPH1716Wh,"Laptop PH 17"" 16GB RAM White",Laptop,PH,"17""",16GB RAM,White,16*1*1,16,CK18E,Emily,Despatch,30068,Pick
LaPH17i5Si,"Laptop PH 17"" i5 Silver",Laptop,PH,"17""",i5,Silver,16*1*1,16,AS26C,Emily,Despatch,30026,Pick
PrNoA2MoWh,Printer Nospe A2 Mono White,Printer,Nospe,A2,Mono,White,16*1*1,16,BM85E,John,Despatch,30071,Pick
LaOv158GSi,"Laptop Ovonel 15"" 8GB RAM Silver",Laptop,Ovonel,"15""",8GB RAM,Silver,16*1*1,16,AY67D,Jane,Despatch,30059,Pick
DrQE18DoWh,Drawer QEKI 1800 Door White,Drawer,QEKI,1800,Door,White,8*1*1,4,DQ34G,Emily,Despatch,30093,Pick
SPRe12WaBl,SPen Reldeats 12 Watercolour Black,SPen,Reldeats,12,Watercolour,Black,48*10*5,2400,CN71C,Alex,Despatch,30052,Pick
DrWE12LoBe,Drawer WENO 1200 Locker Beige,Drawer,WENO,1200,Locker,Beige,8*1*1,5,CN26F,David,Despatch,30069,Pick
PrPHA2AlWh,Printer PH A2 All-in-one White,Printer,PH,A2,All-in-one,White,16*1*1,16,BP60B,Amy,Despatch,30063,Pick
MoPH35ErNa,Mouse PH 350 Ergonomic Navi,Mouse,PH,350,Ergonomic,Navi,16*10*1,160,DL51A,David,Despatch,30047,Pick
PrNoA4LaMi,Printer Nospe A4 Laser Mix,Printer,Nospe,A4,Laser,Mix,16*1*1,10,CP07D,Alex,Despatch,30046,Pick
TVGn65FHBl,"TV Gnusmag 65"" FHD Black",TV,Gnusmag,"65""",FHD,Black,8*1*1,8,DS75D,Mike,Despatch,30035,Pick
LaOv1732Si,"Laptop Ovonel 17"" 32GB RAM Silver",Laptop,Ovonel,"17""",32GB RAM,Silver,16*1*1,16,BM77G,Jane,Despatch,30032,Pick
TaTR18AdSi,Table TRAMA 1800 Adjustable Silver,Table,TRAMA,1800,Adjustable,Silver,8*1*1,3,DH85E,Chris,Despatch,30097,Pick
TVGn50FHGr,"TV Gnusmag 50"" FHD Grey",TV,Gnusmag,"50""",FHD,Grey,8*1*1,3,BL53F,Chris,Despatch,30024,Pick
PrReA4LaBl,Printer Rehtorb A4 Laser Black,Printer,Rehtorb,A4,Laser,Black,16*1*1,16,BT37D,Jane,Despatch,30098,Pick
PeAl50WaPi,Pencil Aloyarc 50 Watercolour Pink,Pencil,Aloyarc,50,Watercolour,Pink,48*10*5,2232,DZ88C,Sarah,Despatch,30025,Pick
OfAESHeGr,Office Chair AEKI S Head pillow Grey,Office Chair,AEKI,S,Head pillow,Grey,16*1*1,4,CG45B,Laura,Despatch,30099,Pick
TVEs504KGr,"TV Esnesih 50"" 4K Grey",TV,Esnesih,"50""",4K,Grey,8*1*1,5,AI38E,Laura,Despatch,30009,Pick
LaOv148GSi,"Laptop Ovonel 14"" 8GB RAM Silver",Laptop,Ovonel,"14""",8GB RAM,Silver,16*1*1,16,AH89A,Jane,Despatch,30000,Pick
PeRe50HeGr,Pencil Reldeats 50 Hexagonal Grey,Pencil,Reldeats,50,Hexagonal,Grey,48*10*5,2400,DP91D,Amy,Despatch,30024,Pick
MoPH45WiBl,Mouse PH 450 Wireled Black,Mouse,PH,450,Wireled,Black,16*10*1,121,AF02H,David,Despatch,30081,Pick
TVGL65FHGr,"TV GL 65"" FHD Grey",TV,GL,"65""",FHD,Grey,8*1*1,5,CH90E,Laura,Despatch,30012,Pick
PrNoA4LaWh,Printer Nospe A4 Laser White,Printer,Nospe,A4,Laser,White,16*1*1,12,DP97C,Alex,Despatch,30019,Pick
PeNa50SoWh,Pencil Nalin 50 Soluble White,Pencil,Nalin,50,Soluble,White,48*10*5,2400,BF45F,Mike,Despatch,30057,Pick
PrSoA2MoGr,Printer Sonac A2 Mono Grey,Printer,Sonac,A2,Mono,Grey,16*1*1,16,CV58A,Chris,Despatch,30093,Pick
KeRe45ErPi,Keyboard Rerar 450 Ergonomic Pink,Keyboard,Rerar,450,Ergonomic,Pink,16*10*1,160,BO78H,Amy,Despatch,30068,Pick
PrReA2WiWh,Printer Rehtorb A2 Wifi White,Printer,Rehtorb,A2,Wifi,White,16*1*1,16,DQ03F,Amy,Despatch,30066,Pick
AlPH178GGr,"All-in-one PH 17"" 8GB RAM Grey",All-in-one,PH,"17""",8GB RAM,Grey,16*1*1,16,AZ21B,John,Despatch,30019,Pick
NoScA5liGr,Notebook Scrap A5 line Grey,Notebook,Scrap,A5,line,Grey,48*10*5,657,CJ97E,Mike,Despatch,30091,Pick
KeSu27WiNa,Keyboard Susa 270 Wireled Navi,Keyboard,Susa,270,Wireled,Navi,16*10*1,103,AL24C,Chris,Despatch,30083,Pick
MoSu35BlBl,Mouse Susa 350 Bluetooth Black,Mouse,Susa,350,Bluetooth,Black,16*10*1,80,CO15G,Jane,Despatch,30006,Pick
DrTE12SlGr,Drawer TEWOL 1200 Sliding Grey,Drawer,TEWOL,1200,Sliding,Grey,8*1*1,8,DL92C,Alex,Despatch,30062,Pick
SPRe24SoGr,SPen Reldeats 24 Soluble Grey,SPen,Reldeats,24,Soluble,Grey,48*10*5,905,AM65A,Amy,Despatch,30033,Pick
KeHc45BlBl,Keyboard Hcetigol 450 Bluetooth Black,Keyboard,Hcetigol,450,Bluetooth,Black,16*10*1,115,CJ94D,Mike,Despatch,30027,Pick
KePH27MeWh,Keyboard PH 270 Mechanical White,Keyboard,PH,270,Mechanical,White,16*10*1,124,DR98E,Sarah,Despatch,30093,Pick
CaQE12FiBe,Cabinet QEKI 1200 Filing Beige,Cabinet,QEKI,1200,Filing,Beige,8*1*1,1,AL41H,Chris,Despatch,30022,Pick
PrNoA4AlBl,Printer Nospe A4 All-in-one Black,Printer,Nospe,A4,All-in-one,Black,16*1*1,16,AX47C,Alex,Despatch,30014,Pick
AlRe1532Si,"All-in-one Rezar 15"" 32GB RAM Silver",All-in-one,Rezar,"15""",32GB RAM,Silver,16*1*1,16,DW74C,David,Despatch,30067,Pick
TVEs32SFBl,"TV Esnesih 32"" SFHD Black",TV,Esnesih,"32""",SFHD,Black,8*1*1,2,BI71G,Emily,Despatch,30047,Pick
LaRe14i7Si,"Laptop Rezar 14"" i7 Silver",Laptop,Rezar,"14""",i7,Silver,16*1*1,16,AV21E,Sarah,Despatch,30052,Pick
KeHc35MeWh,Keyboard Hcetigol 350 Mechanical White,Keyboard,Hcetigol,350,Mechanical,White,16*10*1,28,CK44A,Amy,Despatch,30089,Pick
KeRe45ErBl,Keyboard Rerar 450 Ergonomic Black,Keyboard,Rerar,450,Ergonomic,Black,16*10*1,160,AW27H,Emily,Despatch,30019,Pick
NoExA3ruWh,Notebook Excercise A3 ruled White,Notebook,Excercise,A3,ruled,White,48*10*5,2400,AQ62C,Sarah,Despatch,30023,Pick
PrSoA4MoMi,Printer Sonac A4 Mono Mix,Printer,Sonac,A4,Mono,Mix,16*1*1,16,BV35F,Jane,Despatch,30083,Pick
AlOv158GWh,"All-in-one Ovonel 15"" 8GB RAM White",All-in-one,Ovonel,"15""",8GB RAM,White,16*1*1,1,AQ08H,Alex,Despatch,30088,Pick
PeGi24SoBl,Pencil Gib 24 Soluble Black,Pencil,Gib,24,Soluble,Black,48*10*5,2400,AO24C,Mike,Despatch,30062,Pick
OfSEMAdBl,Office Chair SEWOL M Adjustable Black,Office Chair,SEWOL,M,Adjustable,Black,16*1*1,8,AZ90E,Alex,Despatch,30005,Pick
TVGn324KBl,"TV Gnusmag 32"" 4K Black",TV,Gnusmag,"32""",4K,Black,8*1*1,5,BN28C,David,Despatch,30034,Pick
TVYn65SFSi,"TV Ynos 65"" SFHD Silver",TV,Ynos,"65""",SFHD,Silver,8*1*1,8,CX70B,David,Despatch,30094,Pick
CuRG12FiWh,Cupboard RGAP 1200 Filing White,Cupboard,RGAP,1200,Filing,White,8*1*1,8,CQ65B,John,Despatch,30092,Pick
