Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
PrSoA4AlGr,Printer Sonac A4 All-in-one Grey,Printer,Sonac,A4,All-in-one,Grey,16*1*1,16,CM98C,Laura,Despatch,30006,Pick
TaTR15WoBl,Table TRAMA 1500 Workstation Black,Table,TRAMA,1500,Workstation,Black,8*1*1,8,AV05H,Laura,Despatch,30046,Pick
PrSoA3LaWh,Printer Sonac A3 Laser White,Printer,Sonac,A3,Laser,White,16*1*1,16,BN34D,Mike,Despatch,30094,Pick
PrSoA2LaMi,Printer Sonac A2 Laser Mix,Printer,Sonac,A2,Laser,Mix,16*1*1,15,AS07G,John,Despatch,30005,Pick
CaWE90SlBe,Cabinet WENO 900 Sliding Beige,Cabinet,WENO,900,Sliding,Beige,8*1*1,8,CH66F,Sarah,Despatch,30053,Pick
OfOGLAdPi,Office Chair OGAP L Adjustable Pink,Office Chair,OGAP,L,Adjustable,Pink,16*1*1,16,DJ32E,Jane,Despatch,30008,Pick
TaTR15WoWh,Table TRAMA 1500 Workstation White,Table,TRAMA,1500,Workstation,White,8*1*1,8,DJ96C,Sarah,Despatch,30076,Pick
LaOv15i7Bl,"Laptop Ovonel 15"" i7 Black",Laptop,Ovonel,"15""",i7,Black,16*1*1,16,DX39C,Mike,Despatch,30084,Pick
OfOGLLeGr,Office Chair OGAP L Leather Grey,Office Chair,OGAP,L,Leather,Grey,16*1*1,16,BV18B,Mike,Despatch,30018,Pick
TVGL754KBl,"TV GL 75"" 4K Black",TV,GL,"75""",4K,Black,8*1*1,6,BK48B,Mike,Despatch,30044,Pick
KeHc27BlWh,Keyboard Hcetigol 270 Bluetooth White,Keyboard,Hcetigol,270,Bluetooth,White,16*10*1,160,DX82A,Laura,Despatch,30023,Pick
PeNa12HePi,Pencil Nalin 12 Hexagonal Pink,Pencil,Nalin,12,Hexagonal,Pink,48*10*5,1753,CH46F,John,Despatch,30067,Pick
AlYn14i5Si,"All-in-one Ynos 14"" i5 Silver",All-in-one,Ynos,"14""",i5,Silver,16*1*1,16,AI40C,Emily,Despatch,30091,Pick
GaAESHeBl,Gaming Chair AEKI S Head pillow Black,Gaming Chair,AEKI,S,Head pillow,Black,16*1*1,10,DX41D,Emily,Despatch,30026,Pick
CaTE12DoGr,Cabinet TEWOL 1200 Door Grey,Cabinet,TEWOL,1200,Door,Grey,8*1*1,8,CU76G,Laura,Despatch,30056,Pick
LaOv17i7Gr,"Laptop Ovonel 17"" i7 Grey",Laptop,Ovonel,"17""",i7,Grey,16*1*1,16,CF12F,Alex,Despatch,30078,Pick
KeHc45WiBl,Keyboard Hcetigol 450 Wireled Black,Keyboard,Hcetigol,450,Wireled,Black,16*10*1,14,AZ39E,Amy,Despatch,30038,Pick
PrPHA4WiMi,Printer PH A4 Wifi Mix,Printer,PH,A4,Wifi,Mix,16*1*1,16,CG24A,Mike,Despatch,30068,Pick
AlPH1432Si,"All-in-one PH 14"" 32GB RAM Silver",All-in-one,PH,"14""",32GB RAM,Silver,16*1*1,5,BH94G,Sarah,Despatch,30009,Pick
LaPH15i7Wh,"Laptop PH 15"" i7 White",Laptop,PH,"15""",i7,White,16*1*1,16,BX32C,Sarah,Despatch,30018,Pick
AlRe17i5Gr,"All-in-one Rezar 17"" i5 Grey",All-in-one,Rezar,"17""",i5,Grey,16*1*1,16,DX97A,John,Despatch,30074,Pick
LaPH15i7Si,"Laptop PH 15"" i7 Silver",Laptop,PH,"15""",i7,Silver,16*1*1,9,CO93H,John,Despatch,30019,Pick
LaPH17i5Si,"Laptop PH 17"" i5 Silver",Laptop,PH,"17""",i5,Silver,16*1*1,14,CR31C,Chris,Despatch,30010,Pick
NoScA5liGr,Notebook Scrap A5 line Grey,Notebook,Scrap,A5,line,Grey,48*10*5,1575,BP29F,Amy,Despatch,30054,Pick
GaAESLePi,Gaming Chair AEKI S Leather Pink,Gaming Chair,AEKI,S,Leather,Pink,16*1*1,5,AJ52C,David,Despatch,30067,Pick
DrQE90LoBe,Drawer QEKI 900 Locker Beige,Drawer,QEKI,900,Locker,Beige,8*1*1,8,AI26B,Alex,Despatch,30048,Pick
AlRe1716Si,"All-in-one Rezar 17"" 16GB RAM Silver",All-in-one,Rezar,"17""",16GB RAM,Silver,16*1*1,16,BU14G,John,Despatch,30010,Pick
AlOv15i5Wh,"All-in-one Ovonel 15"" i5 White",All-in-one,Ovonel,"15""",i5,White,16*1*1,12,DP12A,Sarah,Despatch,30035,Pick
GaSELErPi,Gaming Chair SEWOL L Ergonomic Pink,Gaming Chair,SEWOL,L,Ergonomic,Pink,16*1*1,16,AR36E,Laura,Despatch,30033,Pick
DrQE12DoGr,Drawer QEKI 1200 Door Grey,Drawer,QEKI,1200,Door,Grey,8*1*1,6,CU94F,Amy,Despatch,30061,Pick
OfOGSHeBl,Office Chair OGAP S Head pillow Black,Office Chair,OGAP,S,Head pillow,Black,16*1*1,16,DI36D,Chris,Despatch,30016,Pick
AlPH15i7Si,"All-in-one PH 15"" i7 Silver",All-in-one,PH,"15""",i7,Silver,16*1*1,16,DM04A,Jane,Despatch,30068,Pick
LaOv1532Gr,"Laptop Ovonel 15"" 32GB RAM Grey",Laptop,Ovonel,"15""",32GB RAM,Grey,16*1*1,5,BK14C,Laura,Despatch,30076,Pick
GaSELAdGr,Gaming Chair SEWOL L Adjustable Grey,Gaming Chair,SEWOL,L,Adjustable,Grey,16*1*1,16,BG77G,David,Despatch,30060,Pick
AlPH148GWh,"All-in-one PH 14"" 8GB RAM White",All-in-one,PH,"14""",8GB RAM,White,16*1*1,16,AQ29F,Jane,Despatch,30031,Pick
TVYn50SFSi,"TV Ynos 50"" SFHD Silver",TV,Ynos,"50""",SFHD,Silver,8*1*1,3,BH84G,David,Despatch,30069,Pick
CaWE12FiGr,Cabinet WENO 1200 Filing Grey,Cabinet,WENO,1200,Filing,Grey,8*1*1,8,DJ72F,Sarah,Despatch,30033,Pick
CaWE18DoGr,Cabinet WENO 1800 Door Grey,Cabinet,WENO,1800,Door,Grey,8*1*1,8,CK65B,John,Despatch,30079,Pick
KeRe27MePi,Keyboard Rerar 270 Mechanical Pink,Keyboard,Rerar,270,Mechanical,Pink,16*10*1,128,AW04H,Laura,Despatch,30001,Pick
CaWE12LoWh,Cabinet WENO 1200 Locker White,Cabinet,WENO,1200,Locker,White,8*1*1,8,AY82E,Emily,Despatch,30019,Pick
PrPHA2AlBl,Printer PH A2 All-in-one Black,Printer,PH,A2,All-in-one,Black,16*1*1,16,CT04D,Amy,Despatch,30059,Pick
PrSoA2MoBl,Printer Sonac A2 Mono Black,Printer,Sonac,A2,Mono,Black,16*1*1,5,DU52B,Laura,Despatch,30059,Pick
LaPH1516Si,"Laptop PH 15"" 16GB RAM Silver",Laptop,PH,"15""",16GB RAM,Silver,16*1*1,1,CT95A,Amy,Despatch,30001,Pick
PrPHA3MoWh,Printer PH A3 Mono White,Printer,PH,A3,Mono,White,16*1*1,13,CG07D,Emily,Despatch,30028,Pick
OfOGMHeWh,Office Chair OGAP M Head pillow White,Office Chair,OGAP,M,Head pillow,White,16*1*1,16,AH36H,David,Despatch,30082,Pick
CaRG18FiBl,Cabinet RGAP 1800 Filing Black,Cabinet,RGAP,1800,Filing,Black,8*1*1,8,AJ80A,Mike,Despatch,30042,Pick
LaRe1516Gr,"Laptop Rezar 15"" 16GB RAM Grey",Laptop,Rezar,"15""",16GB RAM,Grey,16*1*1,16,CP95A,Mike,Despatch,30024,Pick
CaQE18SlGr,Cabinet QEKI 1800 Sliding Grey,Cabinet,QEKI,1800,Sliding,Grey,8*1*1,5,AG07B,Jane,Despatch,30072,Pick
OfAESLeBl,Office Chair AEKI S Leather Black,Office Chair,AEKI,S,Leather,Black,16*1*1,4,CZ42D,Mike,Despatch,30070,Pick
CaRG12FiWh,Cabinet RGAP 1200 Filing White,Cabinet,RGAP,1200,Filing,White,8*1*1,8,AK41G,Mike,Despatch,30072,Pick
GaAELErBl,Gaming Chair AEKI L Ergonomic Black,Gaming Chair,AEKI,L,Ergonomic,Black,16*1*1,16,AJ73A,Mike,Despatch,30046,Pick
KeSu35ErWh,Keyboard Susa 350 Ergonomic White,Keyboard,Susa,350,Ergonomic,White,16*10*1,62,BK30A,Laura,Despatch,30079,Pick
SPRe12SoPi,SPen Reldeats 12 Soluble Pink,SPen,Reldeats,12,Soluble,Pink,48*10*5,2400,CF75B,Alex,Despatch,30091,Pick
PrReA4AlWh,Printer Rehtorb A4 All-in-one White,Printer,Rehtorb,A4,All-in-one,White,16*1*1,16,AY12B,Jane,Despatch,30018,Pick
TVEs50SFWh,"TV Esnesih 50"" SFHD White",TV,Esnesih,"50""",SFHD,White,8*1*1,6,CX86G,Sarah,Despatch,30027,Pick
DrTE12DoBl,Drawer TEWOL 1200 Door Black,Drawer,TEWOL,1200,Door,Black,8*1*1,8,BL03B,Chris,Despatch,30031,Pick
DrTE12DoWh,Drawer TEWOL 1200 Door White,Drawer,TEWOL,1200,Door,White,8*1*1,8,CY55H,Laura,Despatch,30059,Pick
DrRG18DoBl,Drawer RGAP 1800 Door Black,Drawer,RGAP,1800,Door,Black,8*1*1,8,BO31E,John,Despatch,30047,Pick
CuTE18DoBe,Cupboard TEWOL 1800 Door Beige,Cupboard,TEWOL,1800,Door,Beige,8*1*1,8,AH82G,David,Despatch,30032,Pick
CaRG18DoWh,Cabinet RGAP 1800 Door White,Cabinet,RGAP,1800,Door,White,8*1*1,8,CS05H,Jane,Despatch,30064,Pick
LaSu178GBl,"Laptop Susa 17"" 8GB RAM Black",Laptop,Susa,"17""",8GB RAM,Black,16*1*1,16,DM59H,Alex,Despatch,30087,Pick
KeHc27ErBl,Keyboard Hcetigol 270 Ergonomic Black,Keyboard,Hcetigol,270,Ergonomic,Black,16*10*1,41,BW60C,Alex,Despatch,30009,Pick
NoMuA3ruBl,Notebook Music A3 ruled Black,Notebook,Music,A3,ruled,Black,48*10*5,2400,BR68B,Emily,Despatch,30008,Pick
MoRe35ErNa,Mouse Rerar 350 Ergonomic Navi,Mouse,Rerar,350,Ergonomic,Navi,16*10*1,61,DH65F,David,Despatch,30066,Pick
TVEs32FHWh,"TV Esnesih 32"" FHD White",TV,Esnesih,"32""",FHD,White,8*1*1,3,BI42F,Chris,Despatch,30028,Pick
GaSESLeGr,Gaming Chair SEWOL S Leather Grey,Gaming Chair,SEWOL,S,Leather,Grey,16*1*1,16,BZ90C,Sarah,Despatch,30050,Pick
CaWE90FiBl,Cabinet WENO 900 Filing Black,Cabinet,WENO,900,Filing,Black,8*1*1,8,CR94H,Mike,Despatch,30012,Pick
NoScA5doBl,Notebook Scrap A5 dot Black,Notebook,Scrap,A5,dot,Black,48*10*5,2400,DW91E,Chris,Despatch,30061,Pick
SPNa50HePi,SPen Nalin 50 Hexagonal Pink,SPen,Nalin,50,Hexagonal,Pink,48*10*5,265,CH32F,John,Despatch,30080,Pick
TVEs654KBl,"TV Esnesih 65"" 4K Black",TV,Esnesih,"65""",4K,Black,8*1*1,8,BO25G,Laura,Despatch,30046,Pick
LaSu17i5Si,"Laptop Susa 17"" i5 Silver",Laptop,Susa,"17""",i5,Silver,16*1*1,16,DT23F,Sarah,Despatch,30016,Pick
PeGi12WaGr,Pencil Gib 12 Watercolour Grey,Pencil,Gib,12,Watercolour,Grey,48*10*5,2400,BI84C,Laura,Despatch,30067,Pick
TVYn32SFWh,"TV Ynos 32"" SFHD White",TV,Ynos,"32""",SFHD,White,8*1*1,8,BK25B,Alex,Despatch,30008,Pick
AlRe1716Wh,"All-in-one Rezar 17"" 16GB RAM White",All-in-one,Rezar,"17""",16GB RAM,White,16*1*1,16,AL62C,Jane,Despatch,30077,Pick
PrSoA2InMi,Printer Sonac A2 Inkjet Mix,Printer,Sonac,A2,Inkjet,Mix,16*1*1,16,BQ23B,Emily,Despatch,30016,Pick
TaCI18WoBl,Table CITSATNAF 1800 Workstation Black,Table,CITSATNAF,1800,Workstation,Black,8*1*1,7,CO83B,Chris,Despatch,30049,Pick
MoHc35MeBl,Mouse Hcetigol 350 Mechanical Black,Mouse,Hcetigol,350,Mechanical,Black,16*10*1,160,BZ15B,Chris,Despatch,30097,Pick
CuTE18SlBe,Cupboard TEWOL 1800 Sliding Beige,Cupboard,TEWOL,1800,Sliding,Beige,8*1*1,8,CG33G,John,Despatch,30016,Pick
DrTE18DoBl,Drawer TEWOL 1800 Door Black,Drawer,TEWOL,1800,Door,Black,8*1*1,8,AL04E,Jane,Despatch,30012,Pick
DrTE90SlBl,Drawer TEWOL 900 Sliding Black,Drawer,TEWOL,900,Sliding,Black,8*1*1,4,CG55G,Chris,Despatch,30013,Pick
DrTE18SlBe,Drawer TEWOL 1800 Sliding Beige,Drawer,TEWOL,1800,Sliding,Beige,8*1*1,8,AU31C,Jane,Despatch,30076,Pick
AlRe14i7Gr,"All-in-one Rezar 14"" i7 Grey",All-in-one,Rezar,"14""",i7,Grey,16*1*1,16,CV16F,Emily,Despatch,30067,Pick
CaRG90DoBl,Cabinet RGAP 900 Door Black,Cabinet,RGAP,900,Door,Black,8*1*1,3,AS09F,Mike,Despatch,30044,Pick
GaAEMErBl,Gaming Chair AEKI M Ergonomic Black,Gaming Chair,AEKI,M,Ergonomic,Black,16*1*1,10,CO05F,Sarah,Despatch,30013,Pick
LaRe17i5Gr,"Laptop Rezar 17"" i5 Grey",Laptop,Rezar,"17""",i5,Grey,16*1*1,16,BG17B,David,Despatch,30091,Pick
CaQE18SlGr,Cabinet QEKI 1800 Sliding Grey,Cabinet,QEKI,1800,Sliding,Grey,8*1*1,8,AQ42G,David,Despatch,30085,Pick
MoPH45BlBl,Mouse PH 450 Bluetooth Black,Mouse,PH,450,Bluetooth,Black,16*10*1,160,AK93F,Emily,Despatch,30072,Pick
TVGL32SFGr,"TV GL 32"" SFHD Grey",TV,GL,"32""",SFHD,Grey,8*1*1,1,BL53E,Amy,Despatch,30049,Pick
TaTR18AdGr,Table TRAMA 1800 Adjustable Grey,Table,TRAMA,1800,Adjustable,Grey,8*1*1,6,BH28A,Laura,Despatch,30081,Pick
TVYn75FHBl,"TV Ynos 75"" FHD Black",TV,Ynos,"75""",FHD,Black,8*1*1,8,AQ10G,Alex,Despatch,30072,Pick
CuWE90DoBl,Cupboard WENO 900 Door Black,Cupboard,WENO,900,Door,Black,8*1*1,8,CQ81H,Amy,Despatch,30040,Pick
PeAl24HePi,Pencil Aloyarc 24 Hexagonal Pink,Pencil,Aloyarc,24,Hexagonal,Pink,48*10*5,2400,BQ53B,Jane,Despatch,30031,Pick
MoSu45MePi,Mouse Susa 450 Mechanical Pink,Mouse,Susa,450,Mechanical,Pink,16*10*1,155,CT26C,Emily,Despatch,30032,Pick
LaYn17i5Wh,"Laptop Ynos 17"" i5 White",Laptop,Ynos,"17""",i5,White,16*1*1,16,CS14E,Sarah,Despatch,30073,Pick
GaOGSLeWh,Gaming Chair OGAP S Leather White,Gaming Chair,OGAP,S,Leather,White,16*1*1,16,CQ18A,Chris,Despatch,30098,Pick
TaAE15AuGr,Table AEKI 1500 Auto Adjustable Grey,Table,AEKI,1500,Auto Adjustable,Grey,8*1*1,8,DI83A,John,Despatch,30078,Pick
PrReA4LaBl,Printer Rehtorb A4 Laser Black,Printer,Rehtorb,A4,Laser,Black,16*1*1,6,BX86D,Jane,Despatch,30030,Pick
AlOv1432Bl,"All-in-one Ovonel 14"" 32GB RAM Black",All-in-one,Ovonel,"14""",32GB RAM,Black,16*1*1,16,CG53A,John,Despatch,30093,Pick
MoRe27BlNa,Mouse Rerar 270 Bluetooth Navi,Mouse,Rerar,270,Bluetooth,Navi,16*10*1,160,CX39F,Jane,Despatch,30068,Pick
KePH27WiPi,Keyboard PH 270 Wireled Pink,Keyboard,PH,270,Wireled,Pink,16*10*1,90,AU60A,David,Despatch,30047,Pick
MoRe35MeWh,Mouse Rerar 350 Mechanical White,Mouse,Rerar,350,Mechanical,White,16*10*1,160,DM13A,Jane,Despatch,30034,Pick
TaAE10AdGr,Table AEKI 1000 Adjustable Grey,Table,AEKI,1000,Adjustable,Grey,8*1*1,5,BP62G,Emily,Despatch,30007,Pick
MoHc45ErWh,Mouse Hcetigol 450 Ergonomic White,Mouse,Hcetigol,450,Ergonomic,White,16*10*1,29,AX13E,Chris,Despatch,30066,Pick
CaWE18LoBl,Cabinet WENO 1800 Locker Black,Cabinet,WENO,1800,Locker,Black,8*1*1,8,BU97A,Sarah,Despatch,30049,Pick
CuWE90DoBe,Cupboard WENO 900 Door Beige,Cupboard,WENO,900,Door,Beige,8*1*1,4,AQ52B,Sarah,Despatch,30046,Pick
DrQE18DoBe,Drawer QEKI 1800 Door Beige,Drawer,QEKI,1800,Door,Beige,8*1*1,1,BN39F,John,Despatch,30081,Pick
CaRG12FiWh,Cabinet RGAP 1200 Filing White,Cabinet,RGAP,1200,Filing,White,8*1*1,2,BW56B,Alex,Despatch,30033,Pick
CuWE90DoWh,Cupboard WENO 900 Door White,Cupboard,WENO,900,Door,White,8*1*1,8,BH49G,Emily,Despatch,30059,Pick
GaSESLeGr,Gaming Chair SEWOL S Leather Grey,Gaming Chair,SEWOL,S,Leather,Grey,16*1*1,16,CQ75B,Alex,Despatch,30009,Pick
GaXELAdGr,Gaming Chair XENO L Adjustable Grey,Gaming Chair,XENO,L,Adjustable,Grey,16*1*1,16,DP11D,Mike,Despatch,30099,Pick
TaTR18WoWh,Table TRAMK 1800 Workstation White,Table,TRAMK,1800,Workstation,White,8*1*1,8,BT85G,Chris,Despatch,30082,Pick
MoRe35ErNa,Mouse Rerar 350 Ergonomic Navi,Mouse,Rerar,350,Ergonomic,Navi,16*10*1,160,DM68E,Laura,Despatch,30091,Pick
AlYn15i7Wh,"All-in-one Ynos 15"" i7 White",All-in-one,Ynos,"15""",i7,White,16*1*1,11,DX28D,Alex,Despatch,30095,Pick
AlPH178GSi,"All-in-one PH 17"" 8GB RAM Silver",All-in-one,PH,"17""",8GB RAM,Silver,16*1*1,16,BT84A,Jane,Despatch,30033,Pick
LaSu178GSi,"Laptop Susa 17"" 8GB RAM Silver",Laptop,Susa,"17""",8GB RAM,Silver,16*1*1,2,CI84C,Sarah,Despatch,30082,Pick
PrReA4WiBl,Printer Rehtorb A4 Wifi Black,Printer,Rehtorb,A4,Wifi,Black,16*1*1,16,AU95A,Emily,Despatch,30062,Pick
TaAE10AuGr,Table AEKI 1000 Auto Adjustable Grey,Table,AEKI,1000,Auto Adjustable,Grey,8*1*1,8,AG49B,Emily,Despatch,30018,Pick
KeSu35MeBl,Keyboard Susa 350 Mechanical Black,Keyboard,Susa,350,Mechanical,Black,16*10*1,160,AO81H,Emily,Despatch,30077,Pick
PrSoA3LaMi,Printer Sonac A3 Laser Mix,Printer,Sonac,A3,Laser,Mix,16*1*1,16,AW10A,Sarah,Despatch,30081,Pick
TVGL32S4Si,"TV GL 32"" S4K Silver",TV,GL,"32""",S4K,Silver,8*1*1,8,DZ16H,Laura,Despatch,30077,Pick
TVEs75FHGr,"TV Esnesih 75"" FHD Grey",TV,Esnesih,"75""",FHD,Grey,8*1*1,8,BI26E,Jane,Despatch,30031,Pick
PrSoA2MoWh,Printer Sonac A2 Mono White,Printer,Sonac,A2,Mono,White,16*1*1,2,AP17F,Alex,Despatch,30046,Pick
CaQE90DoBl,Cabinet QEKI 900 Door Black,Cabinet,QEKI,900,Door,Black,8*1*1,4,AI58G,Emily,Despatch,30047,Pick
MoHc35BlBl,Mouse Hcetigol 350 Bluetooth Black,Mouse,Hcetigol,350,Bluetooth,Black,16*10*1,160,DF88D,John,Despatch,30085,Pick
KeSu35WiWh,Keyboard Susa 350 Wireled White,Keyboard,Susa,350,Wireled,White,16*10*1,160,DU07G,Sarah,Despatch,30000,Pick
TaAE10AdWh,Table AEKI 1000 Adjustable White,Table,AEKI,1000,Adjustable,White,8*1*1,2,AF82E,Emily,Despatch,30043,Pick
PrNoA3MoMi,Printer Nospe A3 Mono Mix,Printer,Nospe,A3,Mono,Mix,16*1*1,16,BV81B,Emily,Despatch,30071,Pick
DrWE18DoBe,Drawer WENO 1800 Door Beige,Drawer,WENO,1800,Door,Beige,8*1*1,8,AN93C,Mike,Despatch,30005,Pick
TVGL50SFGr,"TV GL 50"" SFHD Grey",TV,GL,"50""",SFHD,Grey,8*1*1,1,DF75G,Amy,Despatch,30060,Pick
LaPH14i7Bl,"Laptop PH 14"" i7 Black",Laptop,PH,"14""",i7,Black,16*1*1,6,DG49H,Emily,Despatch,30006,Pick
CuQE18LoBe,Cupboard QEKI 1800 Locker Beige,Cupboard,QEKI,1800,Locker,Beige,8*1*1,8,AL71E,John,Despatch,30088,Pick
MoSu35BlNa,Mouse Susa 350 Bluetooth Navi,Mouse,Susa,350,Bluetooth,Navi,16*10*1,160,AN59G,John,Despatch,30010,Pick
MoRe35ErBl,Mouse Rerar 350 Ergonomic Black,Mouse,Rerar,350,Ergonomic,Black,16*10*1,160,CT93C,Chris,Despatch,30007,Pick
TVGn32SFSi,"TV Gnusmag 32"" SFHD Silver",TV,Gnusmag,"32""",SFHD,Silver,8*1*1,7,CU64D,Amy,Despatch,30058,Pick
AlYn15i7Gr,"All-in-one Ynos 15"" i7 Grey",All-in-one,Ynos,"15""",i7,Grey,16*1*1,14,AL47C,Mike,Despatch,30012,Pick
GaAELAdBl,Gaming Chair AEKI L Adjustable Black,Gaming Chair,AEKI,L,Adjustable,Black,16*1*1,9,CH29H,Sarah,Despatch,30055,Pick
AlYn158GBl,"All-in-one Ynos 15"" 8GB RAM Black",All-in-one,Ynos,"15""",8GB RAM,Black,16*1*1,16,DG67F,Laura,Despatch,30087,Pick
SPNa50SoGr,SPen Nalin 50 Soluble Grey,SPen,Nalin,50,Soluble,Grey,48*10*5,780,AV46F,Amy,Despatch,30081,Pick
TVYn65SFGr,"TV Ynos 65"" SFHD Grey",TV,Ynos,"65""",SFHD,Grey,8*1*1,1,DL49G,Alex,Despatch,30010,Pick
TaTR15FrSi,Table TRAMK 1500 Frame Silver,Table,TRAMK,1500,Frame,Silver,8*1*1,4,AH53F,John,Despatch,30077,Pick
OfAESErPi,Office Chair AEKI S Ergonomic Pink,Office Chair,AEKI,S,Ergonomic,Pink,16*1*1,16,BV70D,Sarah,Despatch,30076,Pick
TVGL42FHSi,"TV GL 42"" FHD Silver",TV,GL,"42""",FHD,Silver,8*1*1,8,AR15F,Laura,Despatch,30010,Pick
GaXESLeGr,Gaming Chair XENO S Leather Grey,Gaming Chair,XENO,S,Leather,Grey,16*1*1,6,AJ57B,Chris,Despatch,30064,Pick
TVEs65FHWh,"TV Esnesih 65"" FHD White",TV,Esnesih,"65""",FHD,White,8*1*1,5,AJ95C,Chris,Despatch,30006,Pick
OfOGLHePi,Office Chair OGAP L Head pillow Pink,Office Chair,OGAP,L,Head pillow,Pink,16*1*1,16,BZ60E,Jane,Despatch,30031,Pick
TVYn42S4Si,"TV Ynos 42"" S4K Silver",TV,Ynos,"42""",S4K,Silver,8*1*1,8,CJ98D,Alex,Despatch,30062,Pick
GaXELLeWh,Gaming Chair XENO L Leather White,Gaming Chair,XENO,L,Leather,White,16*1*1,16,CO74G,Alex,Despatch,30075,Pick
LaYn1516Wh,"Laptop Ynos 15"" 16GB RAM White",Laptop,Ynos,"15""",16GB RAM,White,16*1*1,9,DI86D,Laura,Despatch,30094,Pick
TaTR15FrGr,Table TRAMA 1500 Frame Grey,Table,TRAMA,1500,Frame,Grey,8*1*1,2,DI09G,Mike,Despatch,30060,Pick
GaSELErPi,Gaming Chair SEWOL L Ergonomic Pink,Gaming Chair,SEWOL,L,Ergonomic,Pink,16*1*1,12,BS84H,Jane,Despatch,30085,Pick
PrPHA3WiGr,Printer PH A3 Wifi Grey,Printer,PH,A3,Wifi,Grey,16*1*1,16,BV50D,Amy,Despatch,30095,Pick
PeRe12SoWh,Pencil Reldeats 12 Soluble White,Pencil,Reldeats,12,Soluble,White,48*10*5,2400,DL82E,Amy,Despatch,30074,Pick
SPRe12SoPi,SPen Reldeats 12 Soluble Pink,SPen,Reldeats,12,Soluble,Pink,48*10*5,516,DQ61B,Alex,Despatch,30093,Pick
TVYn42FHGr,"TV Ynos 42"" FHD Grey",TV,Ynos,"42""",FHD,Grey,8*1*1,8,AK38E,Chris,Despatch,30093,Pick
TaCI10FrWh,Table CITSATNAF 1000 Frame White,Table,CITSATNAF,1000,Frame,White,8*1*1,8,DX62E,Sarah,Despatch,30088,Pick
CaQE18LoBl,Cabinet QEKI 1800 Locker Black,Cabinet,QEKI,1800,Locker,Black,8*1*1,2,BU39A,Mike,Despatch,30047,Pick
TVGn32FHBl,"TV Gnusmag 32"" FHD Black",TV,Gnusmag,"32""",FHD,Black,8*1*1,8,BM59B,Sarah,Despatch,30079,Pick
KePH35ErNa,Keyboard PH 350 Ergonomic Navi,Keyboard,PH,350,Ergonomic,Navi,16*10*1,35,BJ75F,John,Despatch,30058,Pick
CaTE18DoBl,Cabinet TEWOL 1800 Door Black,Cabinet,TEWOL,1800,Door,Black,8*1*1,8,AM63F,Emily,Despatch,30071,Pick
AlYn158GBl,"All-in-one Ynos 15"" 8GB RAM Black",All-in-one,Ynos,"15""",8GB RAM,Black,16*1*1,16,DQ24H,Laura,Despatch,30038,Pick
LaOv148GSi,"Laptop Ovonel 14"" 8GB RAM Silver",Laptop,Ovonel,"14""",8GB RAM,Silver,16*1*1,16,DS98G,Sarah,Despatch,30034,Pick
TVYn50SFSi,"TV Ynos 50"" SFHD Silver",TV,Ynos,"50""",SFHD,Silver,8*1*1,1,BV26F,Jane,Despatch,30003,Pick
NoGrA5ruWh,Notebook Graph A5 ruled White,Notebook,Graph,A5,ruled,White,48*10*5,1520,AQ58G,Mike,Despatch,30032,Pick
TaAE18AdGr,Table AEKI 1800 Adjustable Grey,Table,AEKI,1800,Adjustable,Grey,8*1*1,8,CI98F,Alex,Despatch,30011,Pick
PeRe50SoWh,Pencil Reldeats 50 Soluble White,Pencil,Reldeats,50,Soluble,White,48*10*5,2400,AH93F,Alex,Despatch,30012,Pick
TaTR15WoBl,Table TRAMA 1500 Workstation Black,Table,TRAMA,1500,Workstation,Black,8*1*1,2,DZ19F,Alex,Despatch,30044,Pick
TaTR10AuBl,Table TRAMA 1000 Auto Adjustable Black,Table,TRAMA,1000,Auto Adjustable,Black,8*1*1,8,DG87E,David,Despatch,30021,Pick
DrQE12SlGr,Drawer QEKI 1200 Sliding Grey,Drawer,QEKI,1200,Sliding,Grey,8*1*1,8,CR15G,David,Despatch,30037,Pick
SPGi50SoBl,SPen Gib 50 Soluble Black,SPen,Gib,50,Soluble,Black,48*10*5,257,BF06G,Amy,Despatch,30066,Pick
PeAl12SoWh,Pencil Aloyarc 12 Soluble White,Pencil,Aloyarc,12,Soluble,White,48*10*5,73,AP70D,Mike,Despatch,30054,Pick
NoMuA4ruBl,Notebook Music A4 ruled Black,Notebook,Music,A4,ruled,Black,48*10*5,615,DM93B,Laura,Despatch,30027,Pick
PeRe50HeBl,Pencil Reldeats 50 Hexagonal Black,Pencil,Reldeats,50,Hexagonal,Black,48*10*5,2400,DJ22A,John,Despatch,30034,Pick
TVGL50SFSi,"TV GL 50"" SFHD Silver",TV,GL,"50""",SFHD,Silver,8*1*1,4,BG58H,Chris,Despatch,30024,Pick
CuWE18FiWh,Cupboard WENO 1800 Filing White,Cupboard,WENO,1800,Filing,White,8*1*1,4,CK54G,Mike,Despatch,30027,Pick
MoPH27BlNa,Mouse PH 270 Bluetooth Navi,Mouse,PH,270,Bluetooth,Navi,16*10*1,160,BS55E,Sarah,Despatch,30019,Pick
MoSu27BlPi,Mouse Susa 270 Bluetooth Pink,Mouse,Susa,270,Bluetooth,Pink,16*10*1,27,CV56A,David,Despatch,30038,Pick
