Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,From,Task
PrSoA2AlGr,Printer Sonac A2 All-in-one Grey,Printer,Sonac,A2,All-in-one,Grey,16*1*1,16,DP26H,Mike,Receive,Put away
TVGL65SFWh,"TV GL 65"" SFHD White",TV,GL,"65""",SFHD,White,8*1*1,3,CH50E,Laura,Receive,Put away
DrWE90LoBl,Drawer WENO 900 Locker Black,Drawer,WENO,900,Locker,Black,8*1*1,7,CZ34B,John,Receive,Put away
CuQE18SlGr,Cupboard QEKI 1800 Sliding Grey,Cupboard,QEKI,1800,Sliding,Grey,8*1*1,6,CT12E,Alex,Receive,Put away
DrWE18FiBe,Drawer WENO 1800 Filing Beige,Drawer,WENO,1800,Filing,Beige,8*1*1,3,AI94H,David,Receive,Put away
NoExA4liBl,Notebook Excercise A4 line Black,Notebook,Excercise,A4,line,Black,48*10*5,505,BX68A,Mike,Receive,Put away
AlSu1432Si,"All-in-one Susa 14"" 32GB RAM Silver",All-in-one,Susa,"14""",32GB RAM,Silver,16*1*1,13,CF52B,Alex,Receive,Put away
CaQE12LoBe,Cabinet QEKI 1200 Locker Beige,Cabinet,QEKI,1200,Locker,Beige,8*1*1,3,AP08A,Amy,Receive,Put away
GaOGMHeWh,Gaming Chair OGAP M Head pillow White,Gaming Chair,OGAP,M,Head pillow,White,16*1*1,6,DY32A,Sarah,Receive,Put away
CuRG12FiBe,Cupboard RGAP 1200 Filing Beige,Cupboard,RGAP,1200,Filing,Beige,8*1*1,5,AF74H,Jane,Receive,Put away
KePH35ErWh,Keyboard PH 350 Ergonomic White,Keyboard,PH,350,Ergonomic,White,16*10*1,40,BK25E,Amy,Receive,Put away
PrReA3InGr,Printer Rehtorb A3 Inkjet Grey,Printer,Rehtorb,A3,Inkjet,Grey,16*1*1,2,BT77H,Emily,Receive,Put away
KeSu35ErNa,Keyboard Susa 350 Ergonomic Navi,Keyboard,Susa,350,Ergonomic,Navi,16*10*1,157,DZ51A,Emily,Receive,Put away
LaPH14i5Si,"Laptop PH 14"" i5 Silver",Laptop,PH,"14""",i5,Silver,16*1*1,8,AF86G,John,Receive,Put away
AlSu15i7Wh,"All-in-one Susa 15"" i7 White",All-in-one,Susa,"15""",i7,White,16*1*1,6,AI84D,Alex,Receive,Put away
DrWE18LoBl,Drawer WENO 1800 Locker Black,Drawer,WENO,1800,Locker,Black,8*1*1,1,DS02A,Sarah,Receive,Put away
MoRe45WiBl,Mouse Rerar 450 Wireled Black,Mouse,Rerar,450,Wireled,Black,16*10*1,151,CN34A,Mike,Receive,Put away
TVEs754KGr,"TV Esnesih 75"" 4K Grey",TV,Esnesih,"75""",4K,Grey,8*1*1,5,AL03D,Amy,Receive,Put away
TaAE18WoSi,Table AEKI 1800 Workstation Silver,Table,AEKI,1800,Workstation,Silver,8*1*1,6,DH81D,Mike,Receive,Put away
SPNa12HePi,SPen Nalin 12 Hexagonal Pink,SPen,Nalin,12,Hexagonal,Pink,48*10*5,276,CL50E,Sarah,Receive,Put away
AlSu1516Si,"All-in-one Susa 15"" 16GB RAM Silver",All-in-one,Susa,"15""",16GB RAM,Silver,16*1*1,3,AL22E,Alex,Receive,Put away
PrPHA4MoWh,Printer PH A4 Mono White,Printer,PH,A4,Mono,White,16*1*1,7,BH48C,Emily,Receive,Put away
NoGrA3liWh,Notebook Graph A3 line White,Notebook,Graph,A3,line,White,48*10*5,25,BY53E,Laura,Receive,Put away
TVYn65S4Si,"TV Ynos 65"" S4K Silver",TV,Ynos,"65""",S4K,Silver,8*1*1,1,DJ28F,Mike,Receive,Put away
TaTR15WoWh,Table TRAMK 1500 Workstation White,Table,TRAMA,1500,Workstation,White,8*1*1,6,AX69E,Amy,Receive,Put away
TVGn654KWh,"TV Gnusmag 65"" 4K White",TV,Gnusmag,"65""",4K,White,8*1*1,2,DI58G,Sarah,Receive,Put away
AlOv15i7Bl,"All-in-one Ovonel 15"" i7 Black",All-in-one,Ovonel,"15""",i7,Black,16*1*1,9,DS05G,John,Receive,Put away
OfAEMAdPi,Office Chair AEKI M Adjustable Pink,Office Chair,AEKI,M,Adjustable,Pink,16*1*1,3,AF83H,Mike,Receive,Put away
OfOGMErPi,Office Chair OGAP M Ergonomic Pink,Office Chair,OGAP,M,Ergonomic,Pink,16*1*1,2,AR57C,John,Receive,Put away
DrWE18SlWh,Drawer WENO 1800 Sliding White,Drawer,WENO,1800,Sliding,White,8*1*1,1,DS22C,Jane,Receive,Put away
CuTE12LoGr,Cupboard TEWOL 1200 Locker Grey,Cupboard,TEWOL,1200,Locker,Grey,8*1*1,6,AV47H,Alex,Receive,Put away
GaXESLeWh,Gaming Chair XENO S Leather White,Gaming Chair,XENO,S,Leather,White,16*1*1,14,CM45E,Mike,Receive,Put away
GaXEMLeWh,Gaming Chair XENO M Leather White,Gaming Chair,XENO,M,Leather,White,16*1*1,11,BZ92G,Amy,Receive,Put away
TVGn42FHWh,"TV Gnusmag 42"" FHD White",TV,Gnusmag,"42""",FHD,White,8*1*1,7,CU75G,Mike,Receive,Put away
LaSu1732Wh,"Laptop Susa 17"" 32GB RAM White",Laptop,Susa,"17""",32GB RAM,White,16*1*1,13,AR08A,David,Receive,Put away
OfXESLePi,Office Chair XENO S Leather Pink,Office Chair,XENO,S,Leather,Pink,16*1*1,2,AR88A,Alex,Receive,Put away
PrNoA4LaGr,Printer Nospe A4 Laser Grey,Printer,Nospe,A4,Laser,Grey,16*1*1,8,AW10B,Jane,Receive,Put away
CaTE12FiBe,Cabinet TEWOL 1200 Filing Beige,Cabinet,TEWOL,1200,Filing,Beige,8*1*1,2,CT61G,Jane,Receive,Put away
TVYn50S4Si,"TV Ynos 50"" S4K Silver",TV,Ynos,"50""",S4K,Silver,8*1*1,3,CO31D,John,Receive,Put away
PrReA4InMi,Printer Rehtorb A4 Inkjet Mix,Printer,Rehtorb,A4,Inkjet,Mix,16*1*1,7,AG27H,Mike,Receive,Put away
TVYn32FHSi,"TV Ynos 32"" FHD Silver",TV,Ynos,"32""",FHD,Silver,8*1*1,6,AH09F,Chris,Receive,Put away
SPAl12HeWh,SPen Aloyarc 12 Hexagonal White,SPen,Aloyarc,12,Hexagonal,White,48*10*5,858,CW23E,David,Receive,Put away
DrRG12FiWh,Drawer RGAP 1200 Filing White,Drawer,RGAP,1200,Filing,White,8*1*1,2,DV63D,Alex,Receive,Put away
LaSu158GSi,"Laptop Susa 15"" 8GB RAM Silver",Laptop,Susa,"15""",8GB RAM,Silver,16*1*1,15,AI65C,Chris,Receive,Put away
TVGn50S4Si,"TV Gnusmag 50"" S4K Silver",TV,Gnusmag,"50""",S4K,Silver,8*1*1,6,BG13G,David,Receive,Put away
TaAE15FrBl,Table AEKI 1500 Frame Black,Table,AEKI,1500,Frame,Black,8*1*1,7,DO12B,Amy,Receive,Put away
DrTE12LoGr,Drawer TEWOL 1200 Locker Grey,Drawer,TEWOL,1200,Locker,Grey,8*1*1,6,CV91E,Mike,Receive,Put away
CuRG90LoBl,Cupboard RGAP 900 Locker Black,Cupboard,RGAP,900,Locker,Black,8*1*1,3,DG57A,Amy,Receive,Put away
AlOv1732Gr,"All-in-one Ovonel 17"" 32GB RAM Grey",All-in-one,Ovonel,"17""",32GB RAM,Grey,16*1*1,15,AL48C,John,Receive,Put away
KeHc45BlWh,Keyboard Hcetigol 450 Bluetooth White,Keyboard,Hcetigol,450,Bluetooth,White,16*10*1,86,CW13B,Laura,Receive,Put away
MoSu35ErBl,Mouse Susa 350 Ergonomic Black,Mouse,Susa,350,Ergonomic,Black,16*10*1,80,DM30B,Sarah,Receive,Put away
AlPH1732Bl,"All-in-one PH 17"" 32GB RAM Black",All-in-one,PH,"17""",32GB RAM,Black,16*1*1,14,BO29B,Jane,Receive,Put away
LaSu1516Gr,"Laptop Susa 15"" 16GB RAM Grey",Laptop,Susa,"15""",16GB RAM,Grey,16*1*1,14,CO03E,John,Receive,Put away
LaSu1532Wh,"Laptop Susa 15"" 32GB RAM White",Laptop,Susa,"15""",32GB RAM,White,16*1*1,9,AL33B,Emily,Receive,Put away
DrTE90LoGr,Drawer TEWOL 900 Locker Grey,Drawer,TEWOL,900,Locker,Grey,8*1*1,2,CK29D,Mike,Receive,Put away
AlRe17i7Bl,"All-in-one Rezar 17"" i7 Black",All-in-one,Rezar,"17""",i7,Black,16*1*1,4,BH29H,Laura,Receive,Put away
CuRG12DoBe,Cupboard RGAP 1200 Door Beige,Cupboard,RGAP,1200,Door,Beige,8*1*1,4,BG26D,John,Receive,Put away
GaOGSAdPi,Gaming Chair OGAP S Adjustable Pink,Gaming Chair,OGAP,S,Adjustable,Pink,16*1*1,9,DI40F,Amy,Receive,Put away
TVEs32S4Gr,"TV Esnesih 32"" S4K Grey",TV,Esnesih,"32""",S4K,Grey,8*1*1,7,CT13D,David,Receive,Put away
GaSESAdGr,Gaming Chair SEWOL S Adjustable Grey,Gaming Chair,SEWOL,S,Adjustable,Grey,16*1*1,14,DG49E,Emily,Receive,Put away
DrTE12LoWh,Drawer TEWOL 1200 Locker White,Drawer,TEWOL,1200,Locker,White,8*1*1,2,DJ96C,Amy,Receive,Put away
AlPH148GBl,"All-in-one PH 14"" 8GB RAM Black",All-in-one,PH,"14""",8GB RAM,Black,16*1*1,4,DX39F,Chris,Receive,Put away
LaOv1432Si,"Laptop Ovonel 14"" 32GB RAM Silver",Laptop,Ovonel,"14""",32GB RAM,Silver,16*1*1,2,BO08C,David,Receive,Put away
CaTE90DoGr,Cabinet TEWOL 900 Door Grey,Cabinet,TEWOL,900,Door,Grey,8*1*1,5,CI16D,Chris,Receive,Put away
GaAESHeBl,Gaming Chair AEKI S Head pillow Black,Gaming Chair,AEKI,S,Head pillow,Black,16*1*1,1,AG07H,Chris,Receive,Put away
TVEs324KWh,"TV Esnesih 32"" 4K White",TV,Esnesih,"32""",4K,White,8*1*1,8,CG61D,Chris,Receive,Put away
LaSu17i5Gr,"Laptop Susa 17"" i5 Grey",Laptop,Susa,"17""",i5,Grey,16*1*1,9,AO14C,Mike,Receive,Put away
LaPH1532Bl,"Laptop PH 15"" 32GB RAM Black",Laptop,PH,"15""",32GB RAM,Black,16*1*1,2,AH80E,Jane,Receive,Put away
MoPH27WiBl,Mouse PH 270 Wireled Black,Mouse,PH,270,Wireled,Black,16*10*1,17,AJ94C,David,Receive,Put away
PeAl24SoWh,Pencil Aloyarc 24 Soluble White,Pencil,Aloyarc,24,Soluble,White,48*10*5,96,CK66G,Laura,Receive,Put away
MoSu27BlPi,Mouse Susa 270 Bluetooth Pink,Mouse,Susa,270,Bluetooth,Pink,16*10*1,20,CG14H,Mike,Receive,Put away
TaTR10WoGr,Table TRAMK 1000 Workstation Grey,Table,TRAMA,1000,Workstation,Grey,8*1*1,3,BW90E,Laura,Receive,Put away
GaOGSErGr,Gaming Chair OGAP S Ergonomic Grey,Gaming Chair,OGAP,S,Ergonomic,Grey,16*1*1,7,CV34A,Jane,Receive,Put away
NoMuA4ruBl,Notebook Music A4 ruled Black,Notebook,Music,A4,ruled,Black,48*10*5,2058,DS97H,John,Receive,Put away
AlYn14i5Gr,"All-in-one Ynos 14"" i5 Grey",All-in-one,Ynos,"14""",i5,Grey,16*1*1,5,DN85D,Emily,Receive,Put away
PrPHA3MoBl,Printer PH A3 Mono Black,Printer,PH,A3,Mono,Black,16*1*1,1,AO51A,Laura,Receive,Put away
CaWE12SlWh,Cabinet WENO 1200 Sliding White,Cabinet,WENO,1200,Sliding,White,8*1*1,4,CS41A,Chris,Receive,Put away
CaWE90FiWh,Cabinet WENO 900 Filing White,Cabinet,WENO,900,Filing,White,8*1*1,2,BX16F,Mike,Receive,Put away
LaPH1432Si,"Laptop PH 14"" 32GB RAM Silver",Laptop,PH,"14""",32GB RAM,Silver,16*1*1,9,CU50H,Sarah,Receive,Put away
CaQE18DoGr,Cabinet QEKI 1800 Door Grey,Cabinet,QEKI,1800,Door,Grey,8*1*1,5,BW81G,David,Receive,Put away
AlRe14i5Gr,"All-in-one Rezar 14"" i5 Grey",All-in-one,Rezar,"14""",i5,Grey,16*1*1,6,AS06C,Amy,Receive,Put away
TaTR10AdGr,Table TRAMA 1000 Adjustable Grey,Table,TRAMK,1000,Adjustable,Grey,8*1*1,6,AL63A,Alex,Receive,Put away
LaRe158GWh,"Laptop Rezar 15"" 8GB RAM White",Laptop,Rezar,"15""",8GB RAM,White,16*1*1,14,CR08E,David,Receive,Put away
MoRe45WiNa,Mouse Rerar 450 Wireled Navi,Mouse,Rerar,450,Wireled,Navi,16*10*1,109,BF06F,Alex,Receive,Put away
CuTE90LoBl,Cupboard TEWOL 900 Locker Black,Cupboard,TEWOL,900,Locker,Black,8*1*1,7,AH46E,Emily,Receive,Put away
CaWE18LoGr,Cabinet WENO 1800 Locker Grey,Cabinet,WENO,1800,Locker,Grey,8*1*1,7,CH58A,Amy,Receive,Put away
KeSu27WiPi,Keyboard Susa 270 Wireled Pink,Keyboard,Susa,270,Wireled,Pink,16*10*1,141,AR47H,David,Receive,Put away
PeAl24SoBl,Pencil Aloyarc 24 Soluble Black,Pencil,Aloyarc,24,Soluble,Black,48*10*5,783,DG36D,Emily,Receive,Put away
KeHc45WiNa,Keyboard Hcetigol 450 Wireled Navi,Keyboard,Hcetigol,450,Wireled,Navi,16*10*1,27,BU15F,Jane,Receive,Put away
TVGL50S4Gr,"TV GL 50"" S4K Grey",TV,GL,"50""",S4K,Grey,8*1*1,5,AJ56A,Emily,Receive,Put away
AlSu178GBl,"All-in-one Susa 17"" 8GB RAM Black",All-in-one,Susa,"17""",8GB RAM,Black,16*1*1,3,CT51A,Amy,Receive,Put away
PrReA4MoWh,Printer Rehtorb A4 Mono White,Printer,Rehtorb,A4,Mono,White,16*1*1,6,CX86A,Emily,Receive,Put away
AlPH1432Bl,"All-in-one PH 14"" 32GB RAM Black",All-in-one,PH,"14""",32GB RAM,Black,16*1*1,14,DS15F,Chris,Receive,Put away
KeRe45MeWh,Keyboard Rerar 450 Mechanical White,Keyboard,Rerar,450,Mechanical,White,16*10*1,136,AJ95A,Sarah,Receive,Put away
CuTE18SlBl,Cupboard TEWOL 1800 Sliding Black,Cupboard,TEWOL,1800,Sliding,Black,8*1*1,4,DS21B,Alex,Receive,Put away
KePH35BlPi,Keyboard PH 350 Bluetooth Pink,Keyboard,PH,350,Bluetooth,Pink,16*10*1,130,BR53E,Mike,Receive,Put away
TVGn75FHBl,"TV Gnusmag 75"" FHD Black",TV,Gnusmag,"75""",FHD,Black,8*1*1,5,DZ84A,Amy,Receive,Put away
SPRe12SoBl,SPen Reldeats 12 Soluble Black,SPen,Reldeats,12,Soluble,Black,48*10*5,1203,DX91B,Amy,Receive,Put away
NoGrA4doWh,Notebook Graph A4 dot White,Notebook,Graph,A4,dot,White,48*10*5,415,DY52D,Emily,Receive,Put away
LaRe17i5Gr,"Laptop Rezar 17"" i5 Grey",Laptop,Rezar,"17""",i5,Grey,16*1*1,10,BP52D,Emily,Receive,Put away
TVGn754KGr,"TV Gnusmag 75"" 4K Grey",TV,Gnusmag,"75""",4K,Grey,8*1*1,4,DX79F,Amy,Receive,Put away
OfXEMLeWh,Office Chair XENO M Leather White,Office Chair,XENO,M,Leather,White,16*1*1,2,CV46B,Jane,Receive,Put away
CuTE12FiBl,Cupboard TEWOL 1200 Filing Black,Cupboard,TEWOL,1200,Filing,Black,8*1*1,4,AO66G,John,Receive,Put away
LaOv1416Wh,"Laptop Ovonel 14"" 16GB RAM White",Laptop,Ovonel,"14""",16GB RAM,White,16*1*1,3,AL68C,Alex,Receive,Put away
OfOGSHeWh,Office Chair OGAP S Head pillow White,Office Chair,OGAP,S,Head pillow,White,16*1*1,12,CJ83E,Amy,Receive,Put away
NoGrA4ruWh,Notebook Graph A4 ruled White,Notebook,Graph,A4,ruled,White,48*10*5,538,DX86B,Laura,Receive,Put away
KeSu35BlPi,Keyboard Susa 350 Bluetooth Pink,Keyboard,Susa,350,Bluetooth,Pink,16*10*1,78,AS22H,Amy,Receive,Put away
KeHc27MeWh,Keyboard Hcetigol 270 Mechanical White,Keyboard,Hcetigol,270,Mechanical,White,16*10*1,93,DS86F,Sarah,Receive,Put away
AlPH148GWh,"All-in-one PH 14"" 8GB RAM White",All-in-one,PH,"14""",8GB RAM,White,16*1*1,4,AJ61D,Laura,Receive,Put away
GaXEMAdPi,Gaming Chair XENO M Adjustable Pink,Gaming Chair,XENO,M,Adjustable,Pink,16*1*1,12,AH12G,John,Receive,Put away
SPNa24SoWh,SPen Nalin 24 Soluble White,SPen,Nalin,24,Soluble,White,48*10*5,1209,AS71G,Sarah,Receive,Put away
TVGn65FHBl,"TV Gnusmag 65"" FHD Black",TV,Gnusmag,"65""",FHD,Black,8*1*1,8,DW97C,John,Receive,Put away
CuQE12FiGr,Cupboard QEKI 1200 Filing Grey,Cupboard,QEKI,1200,Filing,Grey,8*1*1,4,BP47D,David,Receive,Put away
OfSESErPi,Office Chair SEWOL S Ergonomic Pink,Office Chair,SEWOL,S,Ergonomic,Pink,16*1*1,8,BU10G,Mike,Receive,Put away
PrPHA2LaMi,Printer PH A2 Laser Mix,Printer,PH,A2,Laser,Mix,16*1*1,15,DP80D,Jane,Receive,Put away
KeSu27ErPi,Keyboard Susa 270 Ergonomic Pink,Keyboard,Susa,270,Ergonomic,Pink,16*10*1,104,AU69F,David,Receive,Put away
TaCI18FrWh,Table CITSATNAF 1800 Frame White,Table,CITSATNAF,1800,Frame,White,8*1*1,3,DI68B,Sarah,Receive,Put away
AlPH1716Bl,"All-in-one PH 17"" 16GB RAM Black",All-in-one,PH,"17""",16GB RAM,Black,16*1*1,12,AJ49H,David,Receive,Put away
NoGrA4doGr,Notebook Graph A4 dot Grey,Notebook,Graph,A4,dot,Grey,48*10*5,177,DN94G,David,Receive,Put away
LaPH178GBl,"Laptop PH 17"" 8GB RAM Black",Laptop,PH,"17""",8GB RAM,Black,16*1*1,11,DK39G,David,Receive,Put away
MoRe27BlNa,Mouse Rerar 270 Bluetooth Navi,Mouse,Rerar,270,Bluetooth,Navi,16*10*1,57,BO87E,John,Receive,Put away
TaTR15WoGr,Table TRAMK 1500 Workstation Grey,Table,TRAMK,1500,Workstation,Grey,8*1*1,2,BY28H,Chris,Receive,Put away
PrSoA3MoBl,Printer Sonac A3 Mono Black,Printer,Sonac,A3,Mono,Black,16*1*1,14,AT49E,Emily,Receive,Put away
OfAELHeGr,Office Chair AEKI L Head pillow Grey,Office Chair,AEKI,L,Head pillow,Grey,16*1*1,14,DR98C,Sarah,Receive,Put away
PeAl50WaBl,Pencil Aloyarc 50 Watercolour Black,Pencil,Aloyarc,50,Watercolour,Black,48*10*5,818,AO14B,Mike,Receive,Put away
AlOv148GGr,"All-in-one Ovonel 14"" 8GB RAM Grey",All-in-one,Ovonel,"14""",8GB RAM,Grey,16*1*1,10,AH20G,Emily,Receive,Put away
TVYn324KBl,"TV Ynos 32"" 4K Black",TV,Ynos,"32""",4K,Black,8*1*1,7,DG25H,Amy,Receive,Put away
PrNoA4MoMi,Printer Nospe A4 Mono Mix,Printer,Nospe,A4,Mono,Mix,16*1*1,14,CT56C,Laura,Receive,Put away
LaOv17i7Bl,"Laptop Ovonel 17"" i7 Black",Laptop,Ovonel,"17""",i7,Black,16*1*1,11,BN63E,Sarah,Receive,Put away
PrSoA4WiBl,Printer Sonac A4 Wifi Black,Printer,Sonac,A4,Wifi,Black,16*1*1,16,AX60H,Laura,Receive,Put away
KePH45MePi,Keyboard PH 450 Mechanical Pink,Keyboard,PH,450,Mechanical,Pink,16*10*1,133,DW81E,Amy,Receive,Put away
PrNoA3WiWh,Printer Nospe A3 Wifi White,Printer,Nospe,A3,Wifi,White,16*1*1,15,AS06G,Sarah,Receive,Put away
PrNoA3WiGr,Printer Nospe A3 Wifi Grey,Printer,Nospe,A3,Wifi,Grey,16*1*1,15,AQ34H,Jane,Receive,Put away
CuTE90DoWh,Cupboard TEWOL 900 Door White,Cupboard,TEWOL,900,Door,White,8*1*1,6,BW31A,David,Receive,Put away
DrRG90FiGr,Drawer RGAP 900 Filing Grey,Drawer,RGAP,900,Filing,Grey,8*1*1,2,CH75H,David,Receive,Put away
PrReA3MoBl,Printer Rehtorb A3 Mono Black,Printer,Rehtorb,A3,Mono,Black,16*1*1,5,DK19E,Laura,Receive,Put away
KeRe35MePi,Keyboard Rerar 350 Mechanical Pink,Keyboard,Rerar,350,Mechanical,Pink,16*10*1,100,AK49F,Sarah,Receive,Put away
DrTE12DoBe,Drawer TEWOL 1200 Door Beige,Drawer,TEWOL,1200,Door,Beige,8*1*1,2,CH07E,Alex,Receive,Put away
DrTE90LoBe,Drawer TEWOL 900 Locker Beige,Drawer,TEWOL,900,Locker,Beige,8*1*1,6,BS11B,Chris,Receive,Put away
OfOGSHeBl,Office Chair OGAP S Head pillow Black,Office Chair,OGAP,S,Head pillow,Black,16*1*1,13,DQ10A,Chris,Receive,Put away
AlSu17i7Gr,"All-in-one Susa 17"" i7 Grey",All-in-one,Susa,"17""",i7,Grey,16*1*1,10,CR46B,Alex,Receive,Put away
DrTE90LoBe,Drawer TEWOL 900 Locker Beige,Drawer,TEWOL,900,Locker,Beige,8*1*1,6,CI76E,Sarah,Receive,Put away
AlSu17i5Si,"All-in-one Susa 17"" i5 Silver",All-in-one,Susa,"17""",i5,Silver,16*1*1,9,DF33D,David,Receive,Put away
AlYn15i7Wh,"All-in-one Ynos 15"" i7 White",All-in-one,Ynos,"15""",i7,White,16*1*1,14,DQ65A,Laura,Receive,Put away
TaTR15WoGr,Table TRAMK 1500 Workstation Grey,Table,TRAMA,1500,Workstation,Grey,8*1*1,2,BH90A,Amy,Receive,Put away
TVGn50FHSi,"TV Gnusmag 50"" FHD Silver",TV,Gnusmag,"50""",FHD,Silver,8*1*1,5,AK93C,Chris,Receive,Put away
LaRe14i5Gr,"Laptop Rezar 14"" i5 Grey",Laptop,Rezar,"14""",i5,Grey,16*1*1,7,DP55C,Chris,Receive,Put away
TVEs65S4Gr,"TV Esnesih 65"" S4K Grey",TV,Esnesih,"65""",S4K,Grey,8*1*1,8,BG33B,Amy,Receive,Put away
PrNoA4LaMi,Printer Nospe A4 Laser Mix,Printer,Nospe,A4,Laser,Mix,16*1*1,13,DR66H,Laura,Receive,Put away
NoMuA5doGr,Notebook Music A5 dot Grey,Notebook,Music,A5,dot,Grey,48*10*5,484,BM17E,John,Receive,Put away
NoGrA3doGr,Notebook Graph A3 dot Grey,Notebook,Graph,A3,dot,Grey,48*10*5,1859,BX36H,Laura,Receive,Put away
TaCI10AdSi,Table CITSATNAF 1000 Adjustable Silver,Table,CITSATNAF,1000,Adjustable,Silver,8*1*1,8,DK42D,Jane,Receive,Put away
TaTR10FrSi,Table TRAMA 1000 Frame Silver,Table,TRAMA,1000,Frame,Silver,8*1*1,2,CK34B,John,Receive,Put away
MoPH27BlBl,Mouse PH 270 Bluetooth Black,Mouse,PH,270,Bluetooth,Black,16*10*1,46,AV63D,Emily,Receive,Put away
TVYn65S4Bl,"TV Ynos 65"" S4K Black",TV,Ynos,"65""",S4K,Black,8*1*1,5,CU82B,Amy,Receive,Put away
AlPH1732Si,"All-in-one PH 17"" 32GB RAM Silver",All-in-one,PH,"17""",32GB RAM,Silver,16*1*1,10,BN17H,Jane,Receive,Put away
OfOGMLePi,Office Chair OGAP M Leather Pink,Office Chair,OGAP,M,Leather,Pink,16*1*1,14,BM35F,Emily,Receive,Put away
LaOv1432Gr,"Laptop Ovonel 14"" 32GB RAM Grey",Laptop,Ovonel,"14""",32GB RAM,Grey,16*1*1,11,DV66A,Mike,Receive,Put away
AlPH1432Si,"All-in-one PH 14"" 32GB RAM Silver",All-in-one,PH,"14""",32GB RAM,Silver,16*1*1,8,AL62C,David,Receive,Put away
AlSu1532Wh,"All-in-one Susa 15"" 32GB RAM White",All-in-one,Susa,"15""",32GB RAM,White,16*1*1,2,AT69B,Amy,Receive,Put away
LaRe14i7Gr,"Laptop Rezar 14"" i7 Grey",Laptop,Rezar,"14""",i7,Grey,16*1*1,7,DQ88D,John,Receive,Put away
CaWE18LoWh,Cabinet WENO 1800 Locker White,Cabinet,WENO,1800,Locker,White,8*1*1,8,AI30E,Amy,Receive,Put away
OfSESLeBl,Office Chair SEWOL S Leather Black,Office Chair,SEWOL,S,Leather,Black,16*1*1,12,BZ83G,Sarah,Receive,Put away
KeSu35BlPi,Keyboard Susa 350 Bluetooth Pink,Keyboard,Susa,350,Bluetooth,Pink,16*10*1,5,BX09C,Sarah,Receive,Put away
TaAE15FrSi,Table AEKI 1500 Frame Silver,Table,AEKI,1500,Frame,Silver,8*1*1,8,CK87G,Sarah,Receive,Put away
KeRe27ErWh,Keyboard Rerar 270 Ergonomic White,Keyboard,Rerar,270,Ergonomic,White,16*10*1,35,AQ58E,Emily,Receive,Put away
TaCI15AuSi,Table CITSATNAF 1500 Auto Adjustable Silver,Table,CITSATNAF,1500,Auto Adjustable,Silver,8*1*1,2,BR91A,Amy,Receive,Put away
TVGn65SFWh,"TV Gnusmag 65"" SFHD White",TV,Gnusmag,"65""",SFHD,White,8*1*1,7,AU28E,Alex,Receive,Put away
KeHc27ErNa,Keyboard Hcetigol 270 Ergonomic Navi,Keyboard,Hcetigol,270,Ergonomic,Navi,16*10*1,119,CY36G,Amy,Receive,Put away
NoMuA3liSi,Notebook Music A3 line Silver,Notebook,Music,A3,line,Silver,48*10*5,1642,DO83A,Emily,Receive,Put away
CuRG12FiGr,Cupboard RGAP 1200 Filing Grey,Cupboard,RGAP,1200,Filing,Grey,8*1*1,4,CL76F,Sarah,Receive,Put away
PeNa12HeGr,Pencil Nalin 12 Hexagonal Grey,Pencil,Nalin,12,Hexagonal,Grey,48*10*5,480,BU97B,Alex,Receive,Put away
PeNa12WaGr,Pencil Nalin 12 Watercolour Grey,Pencil,Nalin,12,Watercolour,Grey,48*10*5,11,CZ02C,Chris,Receive,Put away
NoScA4ruGr,Notebook Scrap A4 ruled Grey,Notebook,Scrap,A4,ruled,Grey,48*10*5,1424,CJ11G,Alex,Receive,Put away
AlYn1732Bl,"All-in-one Ynos 17"" 32GB RAM Black",All-in-one,Ynos,"17""",32GB RAM,Black,16*1*1,8,DN37B,Amy,Receive,Put away
AlPH178GSi,"All-in-one PH 17"" 8GB RAM Silver",All-in-one,PH,"17""",8GB RAM,Silver,16*1*1,10,DO93G,Mike,Receive,Put away
OfSESAdBl,Office Chair SEWOL S Adjustable Black,Office Chair,SEWOL,S,Adjustable,Black,16*1*1,5,AY11D,Laura,Receive,Put away
NoScA4liGr,Notebook Scrap A4 line Grey,Notebook,Scrap,A4,line,Grey,48*10*5,1767,DP46C,Amy,Receive,Put away
TVEs65S4Wh,"TV Esnesih 65"" S4K White",TV,Esnesih,"65""",S4K,White,8*1*1,4,CS72A,Laura,Receive,Put away
OfXESAdGr,Office Chair XENO S Adjustable Grey,Office Chair,XENO,S,Adjustable,Grey,16*1*1,2,CM47D,John,Receive,Put away
TaAE15FrBl,Table AEKI 1500 Frame Black,Table,AEKI,1500,Frame,Black,8*1*1,3,BV43D,Amy,Receive,Put away
TaCI15WoGr,Table CITSATNAF 1500 Workstation Grey,Table,CITSATNAF,1500,Workstation,Grey,8*1*1,3,CU67F,David,Receive,Put away
SPRe24HePi,SPen Reldeats 24 Hexagonal Pink,SPen,Reldeats,24,Hexagonal,Pink,48*10*5,603,DJ49F,David,Receive,Put away
TVGn504KGr,"TV Gnusmag 50"" 4K Grey",TV,Gnusmag,"50""",4K,Grey,8*1*1,1,DM37H,Mike,Receive,Put away
DrRG18SlGr,Drawer RGAP 1800 Sliding Grey,Drawer,RGAP,1800,Sliding,Grey,8*1*1,6,CW68F,Mike,Receive,Put away
